,Year,Region,Technology,Carrier,Value
634,2029,reg3,Minigrid_diesel_2,Electricity,43800000.0
635,2030,reg3,Minigrid_diesel_2,Electricity,43800000.0
636,2019,reg3,Minigrid_diesel_3,Electricity,0.0
637,2020,reg3,Minigrid_diesel_3,Electricity,43800000.0
638,2021,reg3,Minigrid_diesel_3,Electricity,43800000.0
639,2022,reg3,Minigrid_diesel_3,Electricity,43800000.0
640,2023,reg3,Minigrid_diesel_3,Electricity,43800000.0
641,2024,reg3,Minigrid_diesel_3,Electricity,43800000.0
642,2025,reg3,Minigrid_diesel_3,Electricity,43800000.0
643,2026,reg3,Minigrid_diesel_3,Electricity,43800000.0
644,2027,reg3,Minigrid_diesel_3,Electricity,40669057.974820234
645,2028,reg3,Minigrid_diesel_3,Electricity,43800000.0
646,2029,reg3,Minigrid_diesel_3,Electricity,43800000.0
647,2030,reg3,Minigrid_diesel_3,Electricity,43800000.0
648,2019,reg3,Minigrid_battery_1,Electricity,0.0
649,2020,reg3,Minigrid_battery_1,Electricity,5820.0
650,2021,reg3,Minigrid_battery_1,Electricity,0.0
651,2022,reg3,Minigrid_battery_1,Electricity,0.0
652,2023,reg3,Minigrid_battery_1,Electricity,9.094947017729282e-13
653,2024,reg3,Minigrid_battery_1,Electricity,0.0
654,2025,reg3,Minigrid_battery_1,Electricity,0.0
655,2026,reg3,Minigrid_battery_1,Electricity,0.0
656,2027,reg3,Minigrid_battery_1,Electricity,15519.999999999998
657,2028,reg3,Minigrid_battery_1,Electricity,3.637978807091713e-12
658,2029,reg3,Minigrid_battery_1,Electricity,3.637978807091713e-12
659,2030,reg3,Minigrid_battery_1,Electricity,0.0
660,2019,reg3,Minigrid_battery_2,Electricity,0.0
661,2020,reg3,Minigrid_battery_2,Electricity,5820.0
662,2021,reg3,Minigrid_battery_2,Electricity,9.094947017729282e-13
663,2022,reg3,Minigrid_battery_2,Electricity,0.0
664,2023,reg3,Minigrid_battery_2,Electricity,0.0
665,2024,reg3,Minigrid_battery_2,Electricity,0.0
666,2025,reg3,Minigrid_battery_2,Electricity,0.0
667,2026,reg3,Minigrid_battery_2,Electricity,0.0
668,2027,reg3,Minigrid_battery_2,Electricity,15520.0
669,2028,reg3,Minigrid_battery_2,Electricity,3.637978807091713e-12
670,2029,reg3,Minigrid_battery_2,Electricity,3.637978807091713e-12
671,2030,reg3,Minigrid_battery_2,Electricity,0.0
672,2019,reg3,Minigrid_battery_3,Electricity,0.0
673,2020,reg3,Minigrid_battery_3,Electricity,5820.0
674,2021,reg3,Minigrid_battery_3,Electricity,0.0
675,2022,reg3,Minigrid_battery_3,Electricity,9.094947017729282e-13
676,2023,reg3,Minigrid_battery_3,Electricity,0.0
677,2024,reg3,Minigrid_battery_3,Electricity,0.0
678,2025,reg3,Minigrid_battery_3,Electricity,0.0
679,2026,reg3,Minigrid_battery_3,Electricity,0.0
680,2027,reg3,Minigrid_battery_3,Electricity,12609.999999999996
681,2028,reg3,Minigrid_battery_3,Electricity,0.0
682,2029,reg3,Minigrid_battery_3,Electricity,0.0
683,2030,reg3,Minigrid_battery_3,Electricity,0.0
684,2019,reg3,Elec_distribution,Final_electricity,0.0
685,2020,reg3,Elec_distribution,Final_electricity,178039655.0629946
686,2021,reg3,Elec_distribution,Final_electricity,206499960.0
687,2022,reg3,Elec_distribution,Final_electricity,226054630.0
688,2023,reg3,Elec_distribution,Final_electricity,249348725.0
689,2024,reg3,Elec_distribution,Final_electricity,268985520.0
690,2025,reg3,Elec_distribution,Final_electricity,321979460.0
691,2026,reg3,Elec_distribution,Final_electricity,384534575.0
692,2027,reg3,Elec_distribution,Final_electricity,477799278.929271
693,2028,reg3,Elec_distribution,Final_electricity,507314280.0
694,2029,reg3,Elec_distribution,Final_electricity,531538920.0
695,2030,reg3,Elec_distribution,Final_electricity,571865535.0
