,Datetime,Region,Technology,Cost,Value
1543,2026,reg1,Hydro_PP_9,fix_tax_cost,0.0
1544,2027,reg1,Hydro_PP_9,fix_tax_cost,0.0
1545,2028,reg1,Hydro_PP_9,fix_tax_cost,0.0
1546,2029,reg1,Hydro_PP_9,fix_tax_cost,0.0
1547,2030,reg1,Hydro_PP_9,fix_tax_cost,0.0
1548,2019,reg1,Hydro_PP_10,fix_tax_cost,0.0
1549,2020,reg1,Hydro_PP_10,fix_tax_cost,0.0
1550,2021,reg1,Hydro_PP_10,fix_tax_cost,0.0
1551,2022,reg1,Hydro_PP_10,fix_tax_cost,0.0
1552,2023,reg1,Hydro_PP_10,fix_tax_cost,0.0
1553,2024,reg1,Hydro_PP_10,fix_tax_cost,0.0
1554,2025,reg1,Hydro_PP_10,fix_tax_cost,0.0
1555,2026,reg1,Hydro_PP_10,fix_tax_cost,0.0
1556,2027,reg1,Hydro_PP_10,fix_tax_cost,0.0
1557,2028,reg1,Hydro_PP_10,fix_tax_cost,0.0
1558,2029,reg1,Hydro_PP_10,fix_tax_cost,0.0
1559,2030,reg1,Hydro_PP_10,fix_tax_cost,0.0
1560,2019,reg1,PV_PP,fix_tax_cost,0.0
1561,2020,reg1,PV_PP,fix_tax_cost,0.0
1562,2021,reg1,PV_PP,fix_tax_cost,0.0
1563,2022,reg1,PV_PP,fix_tax_cost,0.0
1564,2023,reg1,PV_PP,fix_tax_cost,0.0
1565,2024,reg1,PV_PP,fix_tax_cost,0.0
1566,2025,reg1,PV_PP,fix_tax_cost,0.0
1567,2026,reg1,PV_PP,fix_tax_cost,0.0
1568,2027,reg1,PV_PP,fix_tax_cost,0.0
1569,2028,reg1,PV_PP,fix_tax_cost,0.0
1570,2029,reg1,PV_PP,fix_tax_cost,0.0
1571,2030,reg1,PV_PP,fix_tax_cost,0.0
1572,2019,reg1,Commited_hydro_PP,fix_tax_cost,0.0
1573,2020,reg1,Commited_hydro_PP,fix_tax_cost,0.0
1574,2021,reg1,Commited_hydro_PP,fix_tax_cost,0.0
1575,2022,reg1,Commited_hydro_PP,fix_tax_cost,0.0
1576,2023,reg1,Commited_hydro_PP,fix_tax_cost,0.0
1577,2024,reg1,Commited_hydro_PP,fix_tax_cost,0.0
1578,2025,reg1,Commited_hydro_PP,fix_tax_cost,0.0
1579,2026,reg1,Commited_hydro_PP,fix_tax_cost,0.0
1580,2027,reg1,Commited_hydro_PP,fix_tax_cost,0.0
1581,2028,reg1,Commited_hydro_PP,fix_tax_cost,0.0
1582,2029,reg1,Commited_hydro_PP,fix_tax_cost,0.0
1583,2030,reg1,Commited_hydro_PP,fix_tax_cost,0.0
1584,2019,reg1,Commited_PV_PP,fix_tax_cost,0.0
1585,2020,reg1,Commited_PV_PP,fix_tax_cost,0.0
1586,2021,reg1,Commited_PV_PP,fix_tax_cost,0.0
1587,2022,reg1,Commited_PV_PP,fix_tax_cost,0.0
1588,2023,reg1,Commited_PV_PP,fix_tax_cost,0.0
1589,2024,reg1,Commited_PV_PP,fix_tax_cost,0.0
1590,2025,reg1,Commited_PV_PP,fix_tax_cost,0.0
1591,2026,reg1,Commited_PV_PP,fix_tax_cost,0.0
1592,2027,reg1,Commited_PV_PP,fix_tax_cost,0.0
1593,2028,reg1,Commited_PV_PP,fix_tax_cost,0.0
1594,2029,reg1,Commited_PV_PP,fix_tax_cost,0.0
1595,2030,reg1,Commited_PV_PP,fix_tax_cost,0.0
1596,2019,reg1,Commited_wind_PP,fix_tax_cost,0.0
1597,2020,reg1,Commited_wind_PP,fix_tax_cost,0.0
1598,2021,reg1,Commited_wind_PP,fix_tax_cost,0.0
1599,2022,reg1,Commited_wind_PP,fix_tax_cost,0.0
1600,2023,reg1,Commited_wind_PP,fix_tax_cost,0.0
1601,2024,reg1,Commited_wind_PP,fix_tax_cost,0.0
1602,2025,reg1,Commited_wind_PP,fix_tax_cost,0.0
1603,2026,reg1,Commited_wind_PP,fix_tax_cost,0.0
1604,2027,reg1,Commited_wind_PP,fix_tax_cost,0.0
1605,2028,reg1,Commited_wind_PP,fix_tax_cost,0.0
1606,2029,reg1,Commited_wind_PP,fix_tax_cost,0.0
1607,2030,reg1,Commited_wind_PP,fix_tax_cost,0.0
1608,2019,reg1,Commited_geo_PP,fix_tax_cost,0.0
1609,2020,reg1,Commited_geo_PP,fix_tax_cost,0.0
1610,2021,reg1,Commited_geo_PP,fix_tax_cost,0.0
1611,2022,reg1,Commited_geo_PP,fix_tax_cost,0.0
1612,2023,reg1,Commited_geo_PP,fix_tax_cost,0.0
1613,2024,reg1,Commited_geo_PP,fix_tax_cost,0.0
1614,2025,reg1,Commited_geo_PP,fix_tax_cost,0.0
1615,2026,reg1,Commited_geo_PP,fix_tax_cost,0.0
1616,2027,reg1,Commited_geo_PP,fix_tax_cost,0.0
1617,2028,reg1,Commited_geo_PP,fix_tax_cost,0.0
1618,2029,reg1,Commited_geo_PP,fix_tax_cost,0.0
1619,2030,reg1,Commited_geo_PP,fix_tax_cost,0.0
1620,2019,reg1,New_hydro_PP,fix_tax_cost,0.0
1621,2020,reg1,New_hydro_PP,fix_tax_cost,0.0
1622,2021,reg1,New_hydro_PP,fix_tax_cost,0.0
1623,2022,reg1,New_hydro_PP,fix_tax_cost,0.0
1624,2023,reg1,New_hydro_PP,fix_tax_cost,0.0
1625,2024,reg1,New_hydro_PP,fix_tax_cost,0.0
1626,2025,reg1,New_hydro_PP,fix_tax_cost,0.0
1627,2026,reg1,New_hydro_PP,fix_tax_cost,0.0
1628,2027,reg1,New_hydro_PP,fix_tax_cost,0.0
1629,2028,reg1,New_hydro_PP,fix_tax_cost,0.0
1630,2029,reg1,New_hydro_PP,fix_tax_cost,0.0
1631,2030,reg1,New_hydro_PP,fix_tax_cost,0.0
1632,2019,reg1,New_PV_PP,fix_tax_cost,0.0
1633,2020,reg1,New_PV_PP,fix_tax_cost,0.0
1634,2021,reg1,New_PV_PP,fix_tax_cost,0.0
1635,2022,reg1,New_PV_PP,fix_tax_cost,0.0
1636,2023,reg1,New_PV_PP,fix_tax_cost,0.0
1637,2024,reg1,New_PV_PP,fix_tax_cost,0.0
1638,2025,reg1,New_PV_PP,fix_tax_cost,0.0
1639,2026,reg1,New_PV_PP,fix_tax_cost,0.0
1640,2027,reg1,New_PV_PP,fix_tax_cost,0.0
1641,2028,reg1,New_PV_PP,fix_tax_cost,0.0
1642,2029,reg1,New_PV_PP,fix_tax_cost,0.0
1643,2030,reg1,New_PV_PP,fix_tax_cost,0.0
1644,2019,reg1,New_wind_PP,fix_tax_cost,0.0
1645,2020,reg1,New_wind_PP,fix_tax_cost,0.0
1646,2021,reg1,New_wind_PP,fix_tax_cost,0.0
1647,2022,reg1,New_wind_PP,fix_tax_cost,0.0
1648,2023,reg1,New_wind_PP,fix_tax_cost,0.0
1649,2024,reg1,New_wind_PP,fix_tax_cost,0.0
1650,2025,reg1,New_wind_PP,fix_tax_cost,0.0
1651,2026,reg1,New_wind_PP,fix_tax_cost,0.0
1652,2027,reg1,New_wind_PP,fix_tax_cost,0.0
1653,2028,reg1,New_wind_PP,fix_tax_cost,0.0
1654,2029,reg1,New_wind_PP,fix_tax_cost,0.0
1655,2030,reg1,New_wind_PP,fix_tax_cost,0.0
1656,2019,reg1,New_geo_PP,fix_tax_cost,0.0
1657,2020,reg1,New_geo_PP,fix_tax_cost,0.0
1658,2021,reg1,New_geo_PP,fix_tax_cost,0.0
1659,2022,reg1,New_geo_PP,fix_tax_cost,0.0
1660,2023,reg1,New_geo_PP,fix_tax_cost,0.0
1661,2024,reg1,New_geo_PP,fix_tax_cost,0.0
1662,2025,reg1,New_geo_PP,fix_tax_cost,0.0
1663,2026,reg1,New_geo_PP,fix_tax_cost,0.0
1664,2027,reg1,New_geo_PP,fix_tax_cost,0.0
1665,2028,reg1,New_geo_PP,fix_tax_cost,0.0
1666,2029,reg1,New_geo_PP,fix_tax_cost,0.0
1667,2030,reg1,New_geo_PP,fix_tax_cost,0.0
1668,2019,reg1,Coal_PP,fix_tax_cost,0.0
1669,2020,reg1,Coal_PP,fix_tax_cost,0.0
1670,2021,reg1,Coal_PP,fix_tax_cost,0.0
1671,2022,reg1,Coal_PP,fix_tax_cost,0.0
1672,2023,reg1,Coal_PP,fix_tax_cost,0.0
1673,2024,reg1,Coal_PP,fix_tax_cost,0.0
1674,2025,reg1,Coal_PP,fix_tax_cost,0.0
1675,2026,reg1,Coal_PP,fix_tax_cost,0.0
1676,2027,reg1,Coal_PP,fix_tax_cost,0.0
1677,2028,reg1,Coal_PP,fix_tax_cost,0.0
1678,2029,reg1,Coal_PP,fix_tax_cost,0.0
1679,2030,reg1,Coal_PP,fix_tax_cost,0.0
1680,2019,reg1,Diesel_PP,fix_tax_cost,0.0
1681,2020,reg1,Diesel_PP,fix_tax_cost,0.0
1682,2021,reg1,Diesel_PP,fix_tax_cost,0.0
1683,2022,reg1,Diesel_PP,fix_tax_cost,0.0
1684,2023,reg1,Diesel_PP,fix_tax_cost,0.0
1685,2024,reg1,Diesel_PP,fix_tax_cost,0.0
1686,2025,reg1,Diesel_PP,fix_tax_cost,0.0
1687,2026,reg1,Diesel_PP,fix_tax_cost,0.0
1688,2027,reg1,Diesel_PP,fix_tax_cost,0.0
1689,2028,reg1,Diesel_PP,fix_tax_cost,0.0
1690,2029,reg1,Diesel_PP,fix_tax_cost,0.0
1691,2030,reg1,Diesel_PP,fix_tax_cost,0.0
1692,2019,reg1,HFO_PP,fix_tax_cost,0.0
1693,2020,reg1,HFO_PP,fix_tax_cost,0.0
1694,2021,reg1,HFO_PP,fix_tax_cost,0.0
1695,2022,reg1,HFO_PP,fix_tax_cost,0.0
1696,2023,reg1,HFO_PP,fix_tax_cost,0.0
1697,2024,reg1,HFO_PP,fix_tax_cost,0.0
1698,2025,reg1,HFO_PP,fix_tax_cost,0.0
1699,2026,reg1,HFO_PP,fix_tax_cost,0.0
1700,2027,reg1,HFO_PP,fix_tax_cost,0.0
1701,2028,reg1,HFO_PP,fix_tax_cost,0.0
1702,2029,reg1,HFO_PP,fix_tax_cost,0.0
1703,2030,reg1,HFO_PP,fix_tax_cost,0.0
1704,2019,reg1,Bio_PP,fix_tax_cost,0.0
1705,2020,reg1,Bio_PP,fix_tax_cost,0.0
1706,2021,reg1,Bio_PP,fix_tax_cost,0.0
1707,2022,reg1,Bio_PP,fix_tax_cost,0.0
1708,2023,reg1,Bio_PP,fix_tax_cost,0.0
1709,2024,reg1,Bio_PP,fix_tax_cost,0.0
1710,2025,reg1,Bio_PP,fix_tax_cost,0.0
1711,2026,reg1,Bio_PP,fix_tax_cost,0.0
1712,2027,reg1,Bio_PP,fix_tax_cost,0.0
1713,2028,reg1,Bio_PP,fix_tax_cost,0.0
1714,2029,reg1,Bio_PP,fix_tax_cost,0.0
1715,2030,reg1,Bio_PP,fix_tax_cost,0.0
1716,2019,reg1,New_coal_PP,fix_tax_cost,0.0
1717,2020,reg1,New_coal_PP,fix_tax_cost,0.0
1718,2021,reg1,New_coal_PP,fix_tax_cost,0.0
1719,2022,reg1,New_coal_PP,fix_tax_cost,0.0
1720,2023,reg1,New_coal_PP,fix_tax_cost,0.0
1721,2024,reg1,New_coal_PP,fix_tax_cost,0.0
1722,2025,reg1,New_coal_PP,fix_tax_cost,0.0
1723,2026,reg1,New_coal_PP,fix_tax_cost,0.0
1724,2027,reg1,New_coal_PP,fix_tax_cost,0.0
1725,2028,reg1,New_coal_PP,fix_tax_cost,0.0
1726,2029,reg1,New_coal_PP,fix_tax_cost,0.0
1727,2030,reg1,New_coal_PP,fix_tax_cost,0.0
1728,2019,reg1,New_bio_PP,fix_tax_cost,0.0
1729,2020,reg1,New_bio_PP,fix_tax_cost,0.0
1730,2021,reg1,New_bio_PP,fix_tax_cost,0.0
1731,2022,reg1,New_bio_PP,fix_tax_cost,0.0
1732,2023,reg1,New_bio_PP,fix_tax_cost,0.0
1733,2024,reg1,New_bio_PP,fix_tax_cost,0.0
1734,2025,reg1,New_bio_PP,fix_tax_cost,0.0
1735,2026,reg1,New_bio_PP,fix_tax_cost,0.0
1736,2027,reg1,New_bio_PP,fix_tax_cost,0.0
1737,2028,reg1,New_bio_PP,fix_tax_cost,0.0
1738,2029,reg1,New_bio_PP,fix_tax_cost,0.0
1739,2030,reg1,New_bio_PP,fix_tax_cost,0.0
1740,2019,reg1,Elec_distribution,fix_tax_cost,0.0
1741,2020,reg1,Elec_distribution,fix_tax_cost,0.0
1742,2021,reg1,Elec_distribution,fix_tax_cost,0.0
1743,2022,reg1,Elec_distribution,fix_tax_cost,0.0
1744,2023,reg1,Elec_distribution,fix_tax_cost,0.0
1745,2024,reg1,Elec_distribution,fix_tax_cost,0.0
1746,2025,reg1,Elec_distribution,fix_tax_cost,0.0
1747,2026,reg1,Elec_distribution,fix_tax_cost,0.0
1748,2027,reg1,Elec_distribution,fix_tax_cost,0.0
1749,2028,reg1,Elec_distribution,fix_tax_cost,0.0
1750,2029,reg1,Elec_distribution,fix_tax_cost,0.0
1751,2030,reg1,Elec_distribution,fix_tax_cost,0.0
1752,2019,reg2,Diesel_supply,fix_tax_cost,0.0
1753,2020,reg2,Diesel_supply,fix_tax_cost,0.0
1754,2021,reg2,Diesel_supply,fix_tax_cost,0.0
1755,2022,reg2,Diesel_supply,fix_tax_cost,0.0
1756,2023,reg2,Diesel_supply,fix_tax_cost,0.0
1757,2024,reg2,Diesel_supply,fix_tax_cost,0.0
1758,2025,reg2,Diesel_supply,fix_tax_cost,0.0
1759,2026,reg2,Diesel_supply,fix_tax_cost,0.0
1760,2027,reg2,Diesel_supply,fix_tax_cost,0.0
1761,2028,reg2,Diesel_supply,fix_tax_cost,0.0
1762,2029,reg2,Diesel_supply,fix_tax_cost,0.0
1763,2030,reg2,Diesel_supply,fix_tax_cost,0.0
1764,2019,reg2,Minigrid_PV_1,fix_tax_cost,0.0
1765,2020,reg2,Minigrid_PV_1,fix_tax_cost,0.0
1766,2021,reg2,Minigrid_PV_1,fix_tax_cost,0.0
1767,2022,reg2,Minigrid_PV_1,fix_tax_cost,0.0
1768,2023,reg2,Minigrid_PV_1,fix_tax_cost,0.0
1769,2024,reg2,Minigrid_PV_1,fix_tax_cost,0.0
1770,2025,reg2,Minigrid_PV_1,fix_tax_cost,0.0
1771,2026,reg2,Minigrid_PV_1,fix_tax_cost,0.0
1772,2027,reg2,Minigrid_PV_1,fix_tax_cost,0.0
1773,2028,reg2,Minigrid_PV_1,fix_tax_cost,0.0
1774,2029,reg2,Minigrid_PV_1,fix_tax_cost,0.0
1775,2030,reg2,Minigrid_PV_1,fix_tax_cost,0.0
1776,2019,reg2,Minigrid_wind_1,fix_tax_cost,0.0
1777,2020,reg2,Minigrid_wind_1,fix_tax_cost,0.0
1778,2021,reg2,Minigrid_wind_1,fix_tax_cost,0.0
1779,2022,reg2,Minigrid_wind_1,fix_tax_cost,0.0
1780,2023,reg2,Minigrid_wind_1,fix_tax_cost,0.0
1781,2024,reg2,Minigrid_wind_1,fix_tax_cost,0.0
1782,2025,reg2,Minigrid_wind_1,fix_tax_cost,0.0
1783,2026,reg2,Minigrid_wind_1,fix_tax_cost,0.0
1784,2027,reg2,Minigrid_wind_1,fix_tax_cost,0.0
1785,2028,reg2,Minigrid_wind_1,fix_tax_cost,0.0
1786,2029,reg2,Minigrid_wind_1,fix_tax_cost,0.0
1787,2030,reg2,Minigrid_wind_1,fix_tax_cost,0.0
1788,2019,reg2,Minigrid_PV_2,fix_tax_cost,0.0
1789,2020,reg2,Minigrid_PV_2,fix_tax_cost,0.0
1790,2021,reg2,Minigrid_PV_2,fix_tax_cost,0.0
1791,2022,reg2,Minigrid_PV_2,fix_tax_cost,0.0
1792,2023,reg2,Minigrid_PV_2,fix_tax_cost,0.0
1793,2024,reg2,Minigrid_PV_2,fix_tax_cost,0.0
1794,2025,reg2,Minigrid_PV_2,fix_tax_cost,0.0
1795,2026,reg2,Minigrid_PV_2,fix_tax_cost,0.0
1796,2027,reg2,Minigrid_PV_2,fix_tax_cost,0.0
1797,2028,reg2,Minigrid_PV_2,fix_tax_cost,0.0
1798,2029,reg2,Minigrid_PV_2,fix_tax_cost,0.0
1799,2030,reg2,Minigrid_PV_2,fix_tax_cost,0.0
1800,2019,reg2,Minigrid_wind_2,fix_tax_cost,0.0
1801,2020,reg2,Minigrid_wind_2,fix_tax_cost,0.0
1802,2021,reg2,Minigrid_wind_2,fix_tax_cost,0.0
1803,2022,reg2,Minigrid_wind_2,fix_tax_cost,0.0
1804,2023,reg2,Minigrid_wind_2,fix_tax_cost,0.0
1805,2024,reg2,Minigrid_wind_2,fix_tax_cost,0.0
1806,2025,reg2,Minigrid_wind_2,fix_tax_cost,0.0
1807,2026,reg2,Minigrid_wind_2,fix_tax_cost,0.0
1808,2027,reg2,Minigrid_wind_2,fix_tax_cost,0.0
1809,2028,reg2,Minigrid_wind_2,fix_tax_cost,0.0
1810,2029,reg2,Minigrid_wind_2,fix_tax_cost,0.0
1811,2030,reg2,Minigrid_wind_2,fix_tax_cost,0.0
1812,2019,reg2,Minigrid_PV_3,fix_tax_cost,0.0
1813,2020,reg2,Minigrid_PV_3,fix_tax_cost,0.0
1814,2021,reg2,Minigrid_PV_3,fix_tax_cost,0.0
1815,2022,reg2,Minigrid_PV_3,fix_tax_cost,0.0
1816,2023,reg2,Minigrid_PV_3,fix_tax_cost,0.0
1817,2024,reg2,Minigrid_PV_3,fix_tax_cost,0.0
1818,2025,reg2,Minigrid_PV_3,fix_tax_cost,0.0
1819,2026,reg2,Minigrid_PV_3,fix_tax_cost,0.0
1820,2027,reg2,Minigrid_PV_3,fix_tax_cost,0.0
1821,2028,reg2,Minigrid_PV_3,fix_tax_cost,0.0
1822,2029,reg2,Minigrid_PV_3,fix_tax_cost,0.0
1823,2030,reg2,Minigrid_PV_3,fix_tax_cost,0.0
1824,2019,reg2,Minigrid_wind_3,fix_tax_cost,0.0
1825,2020,reg2,Minigrid_wind_3,fix_tax_cost,0.0
1826,2021,reg2,Minigrid_wind_3,fix_tax_cost,0.0
1827,2022,reg2,Minigrid_wind_3,fix_tax_cost,0.0
1828,2023,reg2,Minigrid_wind_3,fix_tax_cost,0.0
1829,2024,reg2,Minigrid_wind_3,fix_tax_cost,0.0
1830,2025,reg2,Minigrid_wind_3,fix_tax_cost,0.0
1831,2026,reg2,Minigrid_wind_3,fix_tax_cost,0.0
1832,2027,reg2,Minigrid_wind_3,fix_tax_cost,0.0
1833,2028,reg2,Minigrid_wind_3,fix_tax_cost,0.0
1834,2029,reg2,Minigrid_wind_3,fix_tax_cost,0.0
1835,2030,reg2,Minigrid_wind_3,fix_tax_cost,0.0
1836,2019,reg2,Minigrid_diesel_1,fix_tax_cost,0.0
1837,2020,reg2,Minigrid_diesel_1,fix_tax_cost,0.0
1838,2021,reg2,Minigrid_diesel_1,fix_tax_cost,0.0
1839,2022,reg2,Minigrid_diesel_1,fix_tax_cost,0.0
1840,2023,reg2,Minigrid_diesel_1,fix_tax_cost,0.0
1841,2024,reg2,Minigrid_diesel_1,fix_tax_cost,0.0
1842,2025,reg2,Minigrid_diesel_1,fix_tax_cost,0.0
1843,2026,reg2,Minigrid_diesel_1,fix_tax_cost,0.0
1844,2027,reg2,Minigrid_diesel_1,fix_tax_cost,0.0
1845,2028,reg2,Minigrid_diesel_1,fix_tax_cost,0.0
1846,2029,reg2,Minigrid_diesel_1,fix_tax_cost,0.0
1847,2030,reg2,Minigrid_diesel_1,fix_tax_cost,0.0
1848,2019,reg2,Minigrid_diesel_2,fix_tax_cost,0.0
1849,2020,reg2,Minigrid_diesel_2,fix_tax_cost,0.0
1850,2021,reg2,Minigrid_diesel_2,fix_tax_cost,0.0
1851,2022,reg2,Minigrid_diesel_2,fix_tax_cost,0.0
1852,2023,reg2,Minigrid_diesel_2,fix_tax_cost,0.0
1853,2024,reg2,Minigrid_diesel_2,fix_tax_cost,0.0
1854,2025,reg2,Minigrid_diesel_2,fix_tax_cost,0.0
1855,2026,reg2,Minigrid_diesel_2,fix_tax_cost,0.0
1856,2027,reg2,Minigrid_diesel_2,fix_tax_cost,0.0
1857,2028,reg2,Minigrid_diesel_2,fix_tax_cost,0.0
1858,2029,reg2,Minigrid_diesel_2,fix_tax_cost,0.0
1859,2030,reg2,Minigrid_diesel_2,fix_tax_cost,0.0
1860,2019,reg2,Minigrid_diesel_3,fix_tax_cost,0.0
1861,2020,reg2,Minigrid_diesel_3,fix_tax_cost,0.0
1862,2021,reg2,Minigrid_diesel_3,fix_tax_cost,0.0
1863,2022,reg2,Minigrid_diesel_3,fix_tax_cost,0.0
1864,2023,reg2,Minigrid_diesel_3,fix_tax_cost,0.0
1865,2024,reg2,Minigrid_diesel_3,fix_tax_cost,0.0
1866,2025,reg2,Minigrid_diesel_3,fix_tax_cost,0.0
1867,2026,reg2,Minigrid_diesel_3,fix_tax_cost,0.0
1868,2027,reg2,Minigrid_diesel_3,fix_tax_cost,0.0
1869,2028,reg2,Minigrid_diesel_3,fix_tax_cost,0.0
1870,2029,reg2,Minigrid_diesel_3,fix_tax_cost,0.0
1871,2030,reg2,Minigrid_diesel_3,fix_tax_cost,0.0
1872,2019,reg2,Minigrid_battery_1,fix_tax_cost,0.0
1873,2020,reg2,Minigrid_battery_1,fix_tax_cost,0.0
1874,2021,reg2,Minigrid_battery_1,fix_tax_cost,0.0
1875,2022,reg2,Minigrid_battery_1,fix_tax_cost,0.0
1876,2023,reg2,Minigrid_battery_1,fix_tax_cost,0.0
1877,2024,reg2,Minigrid_battery_1,fix_tax_cost,0.0
1878,2025,reg2,Minigrid_battery_1,fix_tax_cost,0.0
1879,2026,reg2,Minigrid_battery_1,fix_tax_cost,0.0
1880,2027,reg2,Minigrid_battery_1,fix_tax_cost,0.0
1881,2028,reg2,Minigrid_battery_1,fix_tax_cost,0.0
1882,2029,reg2,Minigrid_battery_1,fix_tax_cost,0.0
1883,2030,reg2,Minigrid_battery_1,fix_tax_cost,0.0
1884,2019,reg2,Minigrid_battery_2,fix_tax_cost,0.0
1885,2020,reg2,Minigrid_battery_2,fix_tax_cost,0.0
1886,2021,reg2,Minigrid_battery_2,fix_tax_cost,0.0
1887,2022,reg2,Minigrid_battery_2,fix_tax_cost,0.0
1888,2023,reg2,Minigrid_battery_2,fix_tax_cost,0.0
1889,2024,reg2,Minigrid_battery_2,fix_tax_cost,0.0
1890,2025,reg2,Minigrid_battery_2,fix_tax_cost,0.0
1891,2026,reg2,Minigrid_battery_2,fix_tax_cost,0.0
1892,2027,reg2,Minigrid_battery_2,fix_tax_cost,0.0
1893,2028,reg2,Minigrid_battery_2,fix_tax_cost,0.0
1894,2029,reg2,Minigrid_battery_2,fix_tax_cost,0.0
1895,2030,reg2,Minigrid_battery_2,fix_tax_cost,0.0
1896,2019,reg2,Minigrid_battery_3,fix_tax_cost,0.0
1897,2020,reg2,Minigrid_battery_3,fix_tax_cost,0.0
1898,2021,reg2,Minigrid_battery_3,fix_tax_cost,0.0
1899,2022,reg2,Minigrid_battery_3,fix_tax_cost,0.0
1900,2023,reg2,Minigrid_battery_3,fix_tax_cost,0.0
1901,2024,reg2,Minigrid_battery_3,fix_tax_cost,0.0
1902,2025,reg2,Minigrid_battery_3,fix_tax_cost,0.0
1903,2026,reg2,Minigrid_battery_3,fix_tax_cost,0.0
1904,2027,reg2,Minigrid_battery_3,fix_tax_cost,0.0
1905,2028,reg2,Minigrid_battery_3,fix_tax_cost,0.0
1906,2029,reg2,Minigrid_battery_3,fix_tax_cost,0.0
1907,2030,reg2,Minigrid_battery_3,fix_tax_cost,0.0
1908,2019,reg2,Elec_distribution,fix_tax_cost,0.0
1909,2020,reg2,Elec_distribution,fix_tax_cost,0.0
1910,2021,reg2,Elec_distribution,fix_tax_cost,0.0
1911,2022,reg2,Elec_distribution,fix_tax_cost,0.0
1912,2023,reg2,Elec_distribution,fix_tax_cost,0.0
1913,2024,reg2,Elec_distribution,fix_tax_cost,0.0
1914,2025,reg2,Elec_distribution,fix_tax_cost,0.0
1915,2026,reg2,Elec_distribution,fix_tax_cost,0.0
1916,2027,reg2,Elec_distribution,fix_tax_cost,0.0
1917,2028,reg2,Elec_distribution,fix_tax_cost,0.0
1918,2029,reg2,Elec_distribution,fix_tax_cost,0.0
1919,2030,reg2,Elec_distribution,fix_tax_cost,0.0
1920,2019,reg3,Diesel_supply,fix_tax_cost,0.0
1921,2020,reg3,Diesel_supply,fix_tax_cost,0.0
1922,2021,reg3,Diesel_supply,fix_tax_cost,0.0
1923,2022,reg3,Diesel_supply,fix_tax_cost,0.0
1924,2023,reg3,Diesel_supply,fix_tax_cost,0.0
1925,2024,reg3,Diesel_supply,fix_tax_cost,0.0
1926,2025,reg3,Diesel_supply,fix_tax_cost,0.0
1927,2026,reg3,Diesel_supply,fix_tax_cost,0.0
1928,2027,reg3,Diesel_supply,fix_tax_cost,0.0
1929,2028,reg3,Diesel_supply,fix_tax_cost,0.0
1930,2029,reg3,Diesel_supply,fix_tax_cost,0.0
1931,2030,reg3,Diesel_supply,fix_tax_cost,0.0
1932,2019,reg3,Minigrid_PV_1,fix_tax_cost,0.0
1933,2020,reg3,Minigrid_PV_1,fix_tax_cost,0.0
1934,2021,reg3,Minigrid_PV_1,fix_tax_cost,0.0
1935,2022,reg3,Minigrid_PV_1,fix_tax_cost,0.0
1936,2023,reg3,Minigrid_PV_1,fix_tax_cost,0.0
1937,2024,reg3,Minigrid_PV_1,fix_tax_cost,0.0
1938,2025,reg3,Minigrid_PV_1,fix_tax_cost,0.0
1939,2026,reg3,Minigrid_PV_1,fix_tax_cost,0.0
1940,2027,reg3,Minigrid_PV_1,fix_tax_cost,0.0
1941,2028,reg3,Minigrid_PV_1,fix_tax_cost,0.0
1942,2029,reg3,Minigrid_PV_1,fix_tax_cost,0.0
1943,2030,reg3,Minigrid_PV_1,fix_tax_cost,0.0
1944,2019,reg3,Minigrid_wind_1,fix_tax_cost,0.0
1945,2020,reg3,Minigrid_wind_1,fix_tax_cost,0.0
1946,2021,reg3,Minigrid_wind_1,fix_tax_cost,0.0
1947,2022,reg3,Minigrid_wind_1,fix_tax_cost,0.0
1948,2023,reg3,Minigrid_wind_1,fix_tax_cost,0.0
1949,2024,reg3,Minigrid_wind_1,fix_tax_cost,0.0
1950,2025,reg3,Minigrid_wind_1,fix_tax_cost,0.0
1951,2026,reg3,Minigrid_wind_1,fix_tax_cost,0.0
1952,2027,reg3,Minigrid_wind_1,fix_tax_cost,0.0
1953,2028,reg3,Minigrid_wind_1,fix_tax_cost,0.0
1954,2029,reg3,Minigrid_wind_1,fix_tax_cost,0.0
1955,2030,reg3,Minigrid_wind_1,fix_tax_cost,0.0
1956,2019,reg3,Minigrid_PV_2,fix_tax_cost,0.0
1957,2020,reg3,Minigrid_PV_2,fix_tax_cost,0.0
1958,2021,reg3,Minigrid_PV_2,fix_tax_cost,0.0
1959,2022,reg3,Minigrid_PV_2,fix_tax_cost,0.0
1960,2023,reg3,Minigrid_PV_2,fix_tax_cost,0.0
1961,2024,reg3,Minigrid_PV_2,fix_tax_cost,0.0
1962,2025,reg3,Minigrid_PV_2,fix_tax_cost,0.0
1963,2026,reg3,Minigrid_PV_2,fix_tax_cost,0.0
1964,2027,reg3,Minigrid_PV_2,fix_tax_cost,0.0
1965,2028,reg3,Minigrid_PV_2,fix_tax_cost,0.0
1966,2029,reg3,Minigrid_PV_2,fix_tax_cost,0.0
1967,2030,reg3,Minigrid_PV_2,fix_tax_cost,0.0
1968,2019,reg3,Minigrid_wind_2,fix_tax_cost,0.0
1969,2020,reg3,Minigrid_wind_2,fix_tax_cost,0.0
1970,2021,reg3,Minigrid_wind_2,fix_tax_cost,0.0
