,Datetime,Region,Technology,Tech category,Value
513,2028,reg2,Minigrid_battery_3,Storage,1000.0
514,2029,reg2,Minigrid_battery_3,Storage,1000.0
515,2030,reg2,Minigrid_battery_3,Storage,1000.0
516,2019,reg2,Elec_distribution,Transmission,0.0
517,2020,reg2,Elec_distribution,Transmission,0.0
518,2021,reg2,Elec_distribution,Transmission,0.0
519,2022,reg2,Elec_distribution,Transmission,0.0
520,2023,reg2,Elec_distribution,Transmission,0.0
521,2024,reg2,Elec_distribution,Transmission,0.0
522,2025,reg2,Elec_distribution,Transmission,0.0
523,2026,reg2,Elec_distribution,Transmission,0.0
524,2027,reg2,Elec_distribution,Transmission,0.0
525,2028,reg2,Elec_distribution,Transmission,0.0
526,2029,reg2,Elec_distribution,Transmission,0.0
527,2030,reg2,Elec_distribution,Transmission,0.0
528,2019,reg3,Diesel_supply,Supply,0.0
529,2020,reg3,Diesel_supply,Supply,0.0
530,2021,reg3,Diesel_supply,Supply,0.0
531,2022,reg3,Diesel_supply,Supply,0.0
532,2023,reg3,Diesel_supply,Supply,0.0
533,2024,reg3,Diesel_supply,Supply,0.0
534,2025,reg3,Diesel_supply,Supply,0.0
535,2026,reg3,Diesel_supply,Supply,0.0
536,2027,reg3,Diesel_supply,Supply,0.0
537,2028,reg3,Diesel_supply,Supply,0.0
538,2029,reg3,Diesel_supply,Supply,0.0
539,2030,reg3,Diesel_supply,Supply,0.0
540,2019,reg3,Minigrid_PV_1,Supply,0.0
541,2020,reg3,Minigrid_PV_1,Supply,5000.0
542,2021,reg3,Minigrid_PV_1,Supply,2500.0
543,2022,reg3,Minigrid_PV_1,Supply,2500.0
544,2023,reg3,Minigrid_PV_1,Supply,2500.0
545,2024,reg3,Minigrid_PV_1,Supply,2500.0
546,2025,reg3,Minigrid_PV_1,Supply,5000.0
547,2026,reg3,Minigrid_PV_1,Supply,5000.0
548,2027,reg3,Minigrid_PV_1,Supply,5000.0
549,2028,reg3,Minigrid_PV_1,Supply,5000.0
550,2029,reg3,Minigrid_PV_1,Supply,5000.0
551,2030,reg3,Minigrid_PV_1,Supply,5000.0
552,2019,reg3,Minigrid_wind_1,Supply,0.0
553,2020,reg3,Minigrid_wind_1,Supply,5000.0
554,2021,reg3,Minigrid_wind_1,Supply,2500.0
555,2022,reg3,Minigrid_wind_1,Supply,2500.0
556,2023,reg3,Minigrid_wind_1,Supply,2500.0
557,2024,reg3,Minigrid_wind_1,Supply,2500.0
558,2025,reg3,Minigrid_wind_1,Supply,5000.0
559,2026,reg3,Minigrid_wind_1,Supply,5000.0
560,2027,reg3,Minigrid_wind_1,Supply,5000.0
561,2028,reg3,Minigrid_wind_1,Supply,5000.0
562,2029,reg3,Minigrid_wind_1,Supply,5000.0
563,2030,reg3,Minigrid_wind_1,Supply,5000.0
564,2019,reg3,Minigrid_PV_2,Supply,0.0
565,2020,reg3,Minigrid_PV_2,Supply,5000.0
566,2021,reg3,Minigrid_PV_2,Supply,2500.0
567,2022,reg3,Minigrid_PV_2,Supply,2500.0
568,2023,reg3,Minigrid_PV_2,Supply,2500.0
569,2024,reg3,Minigrid_PV_2,Supply,2500.0
570,2025,reg3,Minigrid_PV_2,Supply,5000.0
571,2026,reg3,Minigrid_PV_2,Supply,5000.0
572,2027,reg3,Minigrid_PV_2,Supply,5000.0
573,2028,reg3,Minigrid_PV_2,Supply,5000.0
574,2029,reg3,Minigrid_PV_2,Supply,5000.0
575,2030,reg3,Minigrid_PV_2,Supply,5000.0
576,2019,reg3,Minigrid_wind_2,Supply,0.0
577,2020,reg3,Minigrid_wind_2,Supply,5000.0
578,2021,reg3,Minigrid_wind_2,Supply,2500.0
579,2022,reg3,Minigrid_wind_2,Supply,2500.0
580,2023,reg3,Minigrid_wind_2,Supply,2500.0
581,2024,reg3,Minigrid_wind_2,Supply,2500.0
582,2025,reg3,Minigrid_wind_2,Supply,5000.0
583,2026,reg3,Minigrid_wind_2,Supply,5000.0
584,2027,reg3,Minigrid_wind_2,Supply,5000.0
585,2028,reg3,Minigrid_wind_2,Supply,5000.0
586,2029,reg3,Minigrid_wind_2,Supply,5000.0
587,2030,reg3,Minigrid_wind_2,Supply,5000.0
588,2019,reg3,Minigrid_PV_3,Supply,0.0
589,2020,reg3,Minigrid_PV_3,Supply,5000.0
590,2021,reg3,Minigrid_PV_3,Supply,2500.0
591,2022,reg3,Minigrid_PV_3,Supply,2500.0
592,2023,reg3,Minigrid_PV_3,Supply,2500.0
593,2024,reg3,Minigrid_PV_3,Supply,2500.0
594,2025,reg3,Minigrid_PV_3,Supply,5000.0
595,2026,reg3,Minigrid_PV_3,Supply,5000.0
596,2027,reg3,Minigrid_PV_3,Supply,5000.0
597,2028,reg3,Minigrid_PV_3,Supply,5000.0
598,2029,reg3,Minigrid_PV_3,Supply,5000.0
599,2030,reg3,Minigrid_PV_3,Supply,5000.0
600,2019,reg3,Minigrid_wind_3,Supply,0.0
601,2020,reg3,Minigrid_wind_3,Supply,5000.0
602,2021,reg3,Minigrid_wind_3,Supply,2500.0
603,2022,reg3,Minigrid_wind_3,Supply,2500.0
604,2023,reg3,Minigrid_wind_3,Supply,2500.0
605,2024,reg3,Minigrid_wind_3,Supply,2500.0
606,2025,reg3,Minigrid_wind_3,Supply,5000.0
607,2026,reg3,Minigrid_wind_3,Supply,5000.0
608,2027,reg3,Minigrid_wind_3,Supply,5000.0
609,2028,reg3,Minigrid_wind_3,Supply,5000.0
610,2029,reg3,Minigrid_wind_3,Supply,5000.0
611,2030,reg3,Minigrid_wind_3,Supply,5000.0
612,2019,reg3,Minigrid_diesel_1,Conversion,0.0
613,2020,reg3,Minigrid_diesel_1,Conversion,5000.0
614,2021,reg3,Minigrid_diesel_1,Conversion,0.0
615,2022,reg3,Minigrid_diesel_1,Conversion,5000.0
616,2023,reg3,Minigrid_diesel_1,Conversion,0.0
617,2024,reg3,Minigrid_diesel_1,Conversion,5000.0
618,2025,reg3,Minigrid_diesel_1,Conversion,0.0
619,2026,reg3,Minigrid_diesel_1,Conversion,5000.0
620,2027,reg3,Minigrid_diesel_1,Conversion,0.0
621,2028,reg3,Minigrid_diesel_1,Conversion,5000.0
622,2029,reg3,Minigrid_diesel_1,Conversion,0.0
623,2030,reg3,Minigrid_diesel_1,Conversion,5000.0
624,2019,reg3,Minigrid_diesel_2,Conversion,0.0
625,2020,reg3,Minigrid_diesel_2,Conversion,5000.0
626,2021,reg3,Minigrid_diesel_2,Conversion,0.0
627,2022,reg3,Minigrid_diesel_2,Conversion,5000.0
628,2023,reg3,Minigrid_diesel_2,Conversion,0.0
629,2024,reg3,Minigrid_diesel_2,Conversion,5000.0
630,2025,reg3,Minigrid_diesel_2,Conversion,0.0
631,2026,reg3,Minigrid_diesel_2,Conversion,5000.0
632,2027,reg3,Minigrid_diesel_2,Conversion,0.0
633,2028,reg3,Minigrid_diesel_2,Conversion,5000.0
634,2029,reg3,Minigrid_diesel_2,Conversion,0.0
635,2030,reg3,Minigrid_diesel_2,Conversion,5000.0
636,2019,reg3,Minigrid_diesel_3,Conversion,0.0
637,2020,reg3,Minigrid_diesel_3,Conversion,5000.0
638,2021,reg3,Minigrid_diesel_3,Conversion,0.0
639,2022,reg3,Minigrid_diesel_3,Conversion,5000.0
640,2023,reg3,Minigrid_diesel_3,Conversion,0.0
641,2024,reg3,Minigrid_diesel_3,Conversion,5000.0
642,2025,reg3,Minigrid_diesel_3,Conversion,0.0
643,2026,reg3,Minigrid_diesel_3,Conversion,5000.0
644,2027,reg3,Minigrid_diesel_3,Conversion,0.0
645,2028,reg3,Minigrid_diesel_3,Conversion,5000.0
646,2029,reg3,Minigrid_diesel_3,Conversion,0.0
647,2030,reg3,Minigrid_diesel_3,Conversion,5000.0
648,2019,reg3,Minigrid_battery_1,Storage,0.0
649,2020,reg3,Minigrid_battery_1,Storage,6000.0
650,2021,reg3,Minigrid_battery_1,Storage,0.0
651,2022,reg3,Minigrid_battery_1,Storage,0.0
652,2023,reg3,Minigrid_battery_1,Storage,0.0
653,2024,reg3,Minigrid_battery_1,Storage,0.0
654,2025,reg3,Minigrid_battery_1,Storage,0.0
655,2026,reg3,Minigrid_battery_1,Storage,0.0
656,2027,reg3,Minigrid_battery_1,Storage,10000.0
657,2028,reg3,Minigrid_battery_1,Storage,0.0
658,2029,reg3,Minigrid_battery_1,Storage,0.0
659,2030,reg3,Minigrid_battery_1,Storage,0.0
660,2019,reg3,Minigrid_battery_2,Storage,0.0
661,2020,reg3,Minigrid_battery_2,Storage,6000.0
662,2021,reg3,Minigrid_battery_2,Storage,0.0
663,2022,reg3,Minigrid_battery_2,Storage,0.0
664,2023,reg3,Minigrid_battery_2,Storage,0.0
665,2024,reg3,Minigrid_battery_2,Storage,0.0
666,2025,reg3,Minigrid_battery_2,Storage,0.0
667,2026,reg3,Minigrid_battery_2,Storage,0.0
668,2027,reg3,Minigrid_battery_2,Storage,10000.0
669,2028,reg3,Minigrid_battery_2,Storage,0.0
670,2029,reg3,Minigrid_battery_2,Storage,0.0
671,2030,reg3,Minigrid_battery_2,Storage,0.0
672,2019,reg3,Minigrid_battery_3,Storage,0.0
673,2020,reg3,Minigrid_battery_3,Storage,6000.0
674,2021,reg3,Minigrid_battery_3,Storage,0.0
675,2022,reg3,Minigrid_battery_3,Storage,0.0
676,2023,reg3,Minigrid_battery_3,Storage,0.0
677,2024,reg3,Minigrid_battery_3,Storage,0.0
678,2025,reg3,Minigrid_battery_3,Storage,0.0
679,2026,reg3,Minigrid_battery_3,Storage,0.0
680,2027,reg3,Minigrid_battery_3,Storage,7000.0
681,2028,reg3,Minigrid_battery_3,Storage,0.0
682,2029,reg3,Minigrid_battery_3,Storage,0.0
683,2030,reg3,Minigrid_battery_3,Storage,0.0
684,2019,reg3,Elec_distribution,Transmission,0.0
685,2020,reg3,Elec_distribution,Transmission,0.0
686,2021,reg3,Elec_distribution,Transmission,0.0
687,2022,reg3,Elec_distribution,Transmission,0.0
688,2023,reg3,Elec_distribution,Transmission,0.0
689,2024,reg3,Elec_distribution,Transmission,0.0
690,2025,reg3,Elec_distribution,Transmission,0.0
691,2026,reg3,Elec_distribution,Transmission,0.0
692,2027,reg3,Elec_distribution,Transmission,0.0
693,2028,reg3,Elec_distribution,Transmission,0.0
694,2029,reg3,Elec_distribution,Transmission,0.0
695,2030,reg3,Elec_distribution,Transmission,0.0
