,Years,Timesteps,Region,Carrier,Value
559,Y11,8,reg2,Final_electricity,20361.16192288357
560,Y11,9,reg2,Final_electricity,0.0
561,Y11,10,reg2,Final_electricity,0.0
562,Y11,11,reg2,Final_electricity,0.0
563,Y11,12,reg2,Final_electricity,0.0
564,Y11,13,reg2,Final_electricity,0.0
565,Y11,14,reg2,Final_electricity,0.0
566,Y11,15,reg2,Final_electricity,0.0
567,Y11,16,reg2,Final_electricity,0.0
568,Y11,17,reg2,Final_electricity,13147.344790620285
569,Y11,18,reg2,Final_electricity,38875.831856937235
570,Y11,19,reg2,Final_electricity,48741.155462547635
571,Y11,20,reg2,Final_electricity,50468.78142399092
572,Y11,21,reg2,Final_electricity,43734.18195596132
573,Y11,22,reg2,Final_electricity,29653.00006625795
574,Y11,23,reg2,Final_electricity,21469.680562045436
575,Y11,24,reg2,Final_electricity,21067.63562893448
576,Y0,1,reg3,Final_electricity,34504.89405082067
577,Y0,2,reg3,Final_electricity,35217.15416636143
578,Y0,3,reg3,Final_electricity,34311.521539286245
579,Y0,4,reg3,Final_electricity,34977.37163708091
580,Y0,5,reg3,Final_electricity,35343.707232445944
581,Y0,6,reg3,Final_electricity,36294.88840184768
582,Y0,7,reg3,Final_electricity,39466.85620497214
583,Y0,8,reg3,Final_electricity,44397.4489964532
584,Y0,9,reg3,Final_electricity,43402.22057008598
585,Y0,10,reg3,Final_electricity,41183.79840483173
586,Y0,11,reg3,Final_electricity,41255.34674492548
587,Y0,12,reg3,Final_electricity,41969.10818207846
588,Y0,13,reg3,Final_electricity,42355.85484558414
589,Y0,14,reg3,Final_electricity,39303.34757302236
590,Y0,15,reg3,Final_electricity,37819.960232686426
591,Y0,16,reg3,Final_electricity,36757.90984062315
592,Y0,17,reg3,Final_electricity,37884.41773653129
593,Y0,18,reg3,Final_electricity,40543.08662952884
594,Y0,19,reg3,Final_electricity,43678.09886463027
595,Y0,20,reg3,Final_electricity,46536.37004429061
596,Y0,21,reg3,Final_electricity,44659.14517571736
597,Y0,22,reg3,Final_electricity,38625.68108166981
598,Y0,23,reg3,Final_electricity,35117.2423872627
599,Y0,24,reg3,Final_electricity,35205.336076768
600,Y1,1,reg3,Final_electricity,1754.5209216403048
601,Y1,2,reg3,Final_electricity,2287.0157426749547
602,Y1,3,reg3,Final_electricity,1815.7088507687113
603,Y1,4,reg3,Final_electricity,2244.3979999210787
604,Y1,5,reg3,Final_electricity,2467.7804449011765
605,Y1,6,reg3,Final_electricity,3087.835283954518
606,Y1,7,reg3,Final_electricity,4971.907365729395
607,Y1,8,reg3,Final_electricity,6467.895320212214
608,Y1,9,reg3,Final_electricity,3301.802839959949
609,Y1,10,reg3,Final_electricity,596.0888850238327
610,Y1,11,reg3,Final_electricity,5.249653528334751
611,Y1,12,reg3,Final_electricity,324.3041170311505
612,Y1,13,reg3,Final_electricity,839.6415582725957
613,Y1,14,reg3,Final_electricity,0.0
614,Y1,15,reg3,Final_electricity,73.64157294388605
615,Y1,16,reg3,Final_electricity,793.3221504945053
616,Y1,17,reg3,Final_electricity,2882.1131764765014
617,Y1,18,reg3,Final_electricity,5649.6041476476275
618,Y1,19,reg3,Final_electricity,7587.93099750432
619,Y1,20,reg3,Final_electricity,9032.317779740542
620,Y1,21,reg3,Final_electricity,7636.685981685872
621,Y1,22,reg3,Final_electricity,3700.3049540254965
622,Y1,23,reg3,Final_electricity,997.7557928984653
623,Y1,24,reg3,Final_electricity,428.6525052495403
624,Y2,1,reg3,Final_electricity,3501.8488441004174
625,Y2,2,reg3,Final_electricity,5388.074903962524
626,Y2,3,reg3,Final_electricity,5446.033170575286
627,Y2,4,reg3,Final_electricity,6131.927377727702
628,Y2,5,reg3,Final_electricity,6372.060635825201
629,Y2,6,reg3,Final_electricity,6951.947437759353
630,Y2,7,reg3,Final_electricity,9320.579361591785
631,Y2,8,reg3,Final_electricity,10790.846322215277
632,Y2,9,reg3,Final_electricity,5849.505984982088
633,Y2,10,reg3,Final_electricity,2190.4418683108147
634,Y2,11,reg3,Final_electricity,1798.3940617585988
635,Y2,12,reg3,Final_electricity,2606.785655449122
636,Y2,13,reg3,Final_electricity,3409.986761700459
637,Y2,14,reg3,Final_electricity,1998.9078144472296
638,Y2,15,reg3,Final_electricity,2795.3933150469593
639,Y2,16,reg3,Final_electricity,4139.036159578022
640,Y2,17,reg3,Final_electricity,7233.133242751586
641,Y2,18,reg3,Final_electricity,10992.441974610649
642,Y2,19,reg3,Final_electricity,13461.73739656438
643,Y2,20,reg3,Final_electricity,15192.183493685834
644,Y2,21,reg3,Final_electricity,13398.714504418185
645,Y2,22,reg3,Final_electricity,8718.126870922033
646,Y2,23,reg3,Final_electricity,6188.259876358624
647,Y2,24,reg3,Final_electricity,6465.816995615954
648,Y3,1,reg3,Final_electricity,8558.445407521567
649,Y3,2,reg3,Final_electricity,9418.444773303909
650,Y3,3,reg3,Final_electricity,8736.474367364011
651,Y3,4,reg3,Final_electricity,9412.219310754897
652,Y3,5,reg3,Final_electricity,9783.551882845471
653,Y3,6,reg3,Final_electricity,10779.90919652751
654,Y3,7,reg3,Final_electricity,13625.152943294564
655,Y3,8,reg3,Final_electricity,14848.09168236943
656,Y3,9,reg3,Final_electricity,8792.335999088025
657,Y3,10,reg3,Final_electricity,3689.375641524256
658,Y3,11,reg3,Final_electricity,2097.1053839295746
659,Y3,12,reg3,Final_electricity,2539.791950462473
660,Y3,13,reg3,Final_electricity,3459.160157651883
661,Y3,14,reg3,Final_electricity,2134.725525074794
662,Y3,15,reg3,Final_electricity,3054.492626248734
663,Y3,16,reg3,Final_electricity,5027.624179622643
664,Y3,17,reg3,Final_electricity,9252.884799452146
665,Y3,18,reg3,Final_electricity,14340.804648413214
666,Y3,19,reg3,Final_electricity,17655.193837993527
667,Y3,20,reg3,Final_electricity,19621.34967330096
668,Y3,21,reg3,Final_electricity,17380.356178050555
669,Y3,22,reg3,Final_electricity,11714.040463918198
670,Y3,23,reg3,Final_electricity,8578.679738378069
671,Y3,24,reg3,Final_electricity,8857.009985712932
672,Y4,1,reg3,Final_electricity,12343.205243239374
673,Y4,2,reg3,Final_electricity,13377.077747716092
674,Y4,3,reg3,Final_electricity,12601.906990050897
675,Y4,4,reg3,Final_electricity,13445.64123332946
676,Y4,5,reg3,Final_electricity,13938.65431781075
677,Y4,6,reg3,Final_electricity,15154.178685924784
678,Y4,7,reg3,Final_electricity,18340.080369334795
679,Y4,8,reg3,Final_electricity,19296.555801953753
680,Y4,9,reg3,Final_electricity,11446.826810158504
681,Y4,10,reg3,Final_electricity,5771.220562186628
682,Y4,11,reg3,Final_electricity,4489.251458304773
683,Y4,12,reg3,Final_electricity,5251.39627571552
684,Y4,13,reg3,Final_electricity,6528.275345965153
685,Y4,14,reg3,Final_electricity,4611.487269464155
686,Y4,15,reg3,Final_electricity,5759.348604745862
687,Y4,16,reg3,Final_electricity,7849.587034467684
688,Y4,17,reg3,Final_electricity,13153.616972247077
689,Y4,18,reg3,Final_electricity,19260.00224165238
690,Y4,19,reg3,Final_electricity,23034.469584775605
691,Y4,20,reg3,Final_electricity,25464.624575860074
692,Y4,21,reg3,Final_electricity,22896.775788879477
693,Y4,22,reg3,Final_electricity,16299.760170875521
694,Y4,23,reg3,Final_electricity,12633.140472919393
695,Y4,24,reg3,Final_electricity,12938.466653055213
696,Y5,1,reg3,Final_electricity,16710.25931088083
697,Y5,2,reg3,Final_electricity,17909.4514229318
698,Y5,3,reg3,Final_electricity,16982.883683658692
699,Y5,4,reg3,Final_electricity,17925.63365149854
700,Y5,5,reg3,Final_electricity,18443.642850302665
701,Y5,6,reg3,Final_electricity,19791.943149963117
702,Y5,7,reg3,Final_electricity,23497.211371390338
703,Y5,8,reg3,Final_electricity,24236.8489262379
704,Y5,9,reg3,Final_electricity,15109.139089301152
705,Y5,10,reg3,Final_electricity,8590.808626810247
706,Y5,11,reg3,Final_electricity,7664.788240834969
707,Y5,12,reg3,Final_electricity,9152.85136604945
708,Y5,13,reg3,Final_electricity,10895.741636211358
709,Y5,14,reg3,Final_electricity,9233.972718562442
710,Y5,15,reg3,Final_electricity,10906.502560302426
711,Y5,16,reg3,Final_electricity,12719.235542654731
712,Y5,17,reg3,Final_electricity,18112.230509102457
713,Y5,18,reg3,Final_electricity,25161.144074168118
714,Y5,19,reg3,Final_electricity,29244.06369760502
715,Y5,20,reg3,Final_electricity,31814.087264653153
716,Y5,21,reg3,Final_electricity,28742.392943988772
717,Y5,22,reg3,Final_electricity,20915.07021096526
718,Y5,23,reg3,Final_electricity,16465.43763444569
719,Y5,24,reg3,Final_electricity,16723.557058948198
720,Y6,1,reg3,Final_electricity,20464.2844823883
721,Y6,2,reg3,Final_electricity,22053.655006091944
722,Y6,3,reg3,Final_electricity,21002.95598215725
723,Y6,4,reg3,Final_electricity,22138.845119426005
724,Y6,5,reg3,Final_electricity,22662.89162978019
725,Y6,6,reg3,Final_electricity,24027.61595463545
726,Y6,7,reg3,Final_electricity,28931.02747709214
727,Y6,8,reg3,Final_electricity,31560.390206791613
728,Y6,9,reg3,Final_electricity,20791.131544511638
729,Y6,10,reg3,Final_electricity,11583.530888431673
730,Y6,11,reg3,Final_electricity,7075.823183207214
731,Y6,12,reg3,Final_electricity,6050.081983883229
732,Y6,13,reg3,Final_electricity,8003.590706925043
733,Y6,14,reg3,Final_electricity,5663.116364347598
734,Y6,15,reg3,Final_electricity,7222.968018707511
735,Y6,16,reg3,Final_electricity,10813.12063047689
736,Y6,17,reg3,Final_electricity,19478.881171752637
737,Y6,18,reg3,Final_electricity,29593.849919989374
738,Y6,19,reg3,Final_electricity,35827.51845707217
739,Y6,20,reg3,Final_electricity,39234.32841087908
740,Y6,21,reg3,Final_electricity,35540.18256962332
741,Y6,22,reg3,Final_electricity,26261.173112946137
742,Y6,23,reg3,Final_electricity,21106.47614341142
743,Y6,24,reg3,Final_electricity,21514.61210148111
744,Y7,1,reg3,Final_electricity,25116.7131565678
745,Y7,2,reg3,Final_electricity,25961.28649822056
746,Y7,3,reg3,Final_electricity,23640.06770011796
747,Y7,4,reg3,Final_electricity,23748.793028803768
748,Y7,5,reg3,Final_electricity,23381.461045487475
749,Y7,6,reg3,Final_electricity,24789.31919235535
750,Y7,7,reg3,Final_electricity,30633.249626458186
751,Y7,8,reg3,Final_electricity,32007.118787080355
752,Y7,9,reg3,Final_electricity,16174.290785655156
753,Y7,10,reg3,Final_electricity,6651.77080155808
754,Y7,11,reg3,Final_electricity,4907.880491475832
755,Y7,12,reg3,Final_electricity,5858.369964492434
756,Y7,13,reg3,Final_electricity,7675.225318405277
757,Y7,14,reg3,Final_electricity,6344.512635569744
758,Y7,15,reg3,Final_electricity,11136.222031164669
759,Y7,16,reg3,Final_electricity,17586.30238482198
760,Y7,17,reg3,Final_electricity,27347.77508285804
761,Y7,18,reg3,Final_electricity,37422.55372541079
762,Y7,19,reg3,Final_electricity,42884.0860957738
763,Y7,20,reg3,Final_electricity,46072.84517660732
764,Y7,21,reg3,Final_electricity,40923.00554519633
765,Y7,22,reg3,Final_electricity,28879.74826348781
766,Y7,23,reg3,Final_electricity,21315.237766340488
767,Y7,24,reg3,Final_electricity,20239.011686130125
768,Y8,1,reg3,Final_electricity,24174.709236851275
769,Y8,2,reg3,Final_electricity,25885.380360019157
770,Y8,3,reg3,Final_electricity,24598.929278156764
771,Y8,4,reg3,Final_electricity,26238.069506835447
772,Y8,5,reg3,Final_electricity,27075.535754294902
773,Y8,6,reg3,Final_electricity,29814.494930526624
774,Y8,7,reg3,Final_electricity,36905.59909275107
775,Y8,8,reg3,Final_electricity,33776.29307894315
776,Y8,9,reg3,Final_electricity,10908.781108486439
777,Y8,10,reg3,Final_electricity,0.0
778,Y8,11,reg3,Final_electricity,0.0
779,Y8,12,reg3,Final_electricity,0.0
780,Y8,13,reg3,Final_electricity,2496.3538429593796
781,Y8,14,reg3,Final_electricity,3131.8320707472935
782,Y8,15,reg3,Final_electricity,8311.923444635217
783,Y8,16,reg3,Final_electricity,15396.042107612751
784,Y8,17,reg3,Final_electricity,28963.722243651737
785,Y8,18,reg3,Final_electricity,43518.28752285035
786,Y8,19,reg3,Final_electricity,51531.69786121959
787,Y8,20,reg3,Final_electricity,55266.64550966473
788,Y8,21,reg3,Final_electricity,49356.97388604897
789,Y8,22,reg3,Final_electricity,35518.34407003485
790,Y8,23,reg3,Final_electricity,27063.322504268075
791,Y8,24,reg3,Final_electricity,25949.029171938415
792,Y9,1,reg3,Final_electricity,29842.830821236705
793,Y9,2,reg3,Final_electricity,32276.563334398576
794,Y9,3,reg3,Final_electricity,31042.383257438905
795,Y9,4,reg3,Final_electricity,33288.77404820836
796,Y9,5,reg3,Final_electricity,34922.04846602328
797,Y9,6,reg3,Final_electricity,38444.73095436194
798,Y9,7,reg3,Final_electricity,48006.75354729481
799,Y9,8,reg3,Final_electricity,49067.865361954704
800,Y9,9,reg3,Final_electricity,23777.92570716603
801,Y9,10,reg3,Final_electricity,8867.413856431842
802,Y9,11,reg3,Final_electricity,6526.580643160417
803,Y9,12,reg3,Final_electricity,9143.503691047552
804,Y9,13,reg3,Final_electricity,13693.388935483257
805,Y9,14,reg3,Final_electricity,12297.546818039546
806,Y9,15,reg3,Final_electricity,17311.88956840823
807,Y9,16,reg3,Final_electricity,25392.11860593938
808,Y9,17,reg3,Final_electricity,39269.11181570181
809,Y9,18,reg3,Final_electricity,54330.79333581294
810,Y9,19,reg3,Final_electricity,61679.72446308197
811,Y9,20,reg3,Final_electricity,65128.74056094389
812,Y9,21,reg3,Final_electricity,57824.06168037149
813,Y9,22,reg3,Final_electricity,41578.425854447545
814,Y9,23,reg3,Final_electricity,32288.220910999546
815,Y9,24,reg3,Final_electricity,32316.103189391877
816,Y10,1,reg3,Final_electricity,31131.89765671701
817,Y10,2,reg3,Final_electricity,32633.64180321832
818,Y10,3,reg3,Final_electricity,31655.302595621306
819,Y10,4,reg3,Final_electricity,35230.739108401416
820,Y10,5,reg3,Final_electricity,38675.79162482163
821,Y10,6,reg3,Final_electricity,42981.90970144274
822,Y10,7,reg3,Final_electricity,51817.02381948387
823,Y10,8,reg3,Final_electricity,52921.35063093594
824,Y10,9,reg3,Final_electricity,29185.767453562978
825,Y10,10,reg3,Final_electricity,13197.892170114612
826,Y10,11,reg3,Final_electricity,10750.633614753411
827,Y10,12,reg3,Final_electricity,11421.486140345813
828,Y10,13,reg3,Final_electricity,14756.37897760715
829,Y10,14,reg3,Final_electricity,12273.972381616639
830,Y10,15,reg3,Final_electricity,18493.86875670283
831,Y10,16,reg3,Final_electricity,26306.847762676603
832,Y10,17,reg3,Final_electricity,43057.00774967099
833,Y10,18,reg3,Final_electricity,59103.68398915885
834,Y10,19,reg3,Final_electricity,66975.75949926143
835,Y10,20,reg3,Final_electricity,71477.28360067696
836,Y10,21,reg3,Final_electricity,64924.46543782176
837,Y10,22,reg3,Final_electricity,48851.686618374166
838,Y10,23,reg3,Final_electricity,39423.750591771815
839,Y10,24,reg3,Final_electricity,39240.81572663339
840,Y11,1,reg3,Final_electricity,36198.9573875487
841,Y11,2,reg3,Final_electricity,39781.42371241219
842,Y11,3,reg3,Final_electricity,38500.84079607559
843,Y11,4,reg3,Final_electricity,40287.743870366394
844,Y11,5,reg3,Final_electricity,42047.393966716416
845,Y11,6,reg3,Final_electricity,44990.40934901684
846,Y11,7,reg3,Final_electricity,52341.68228992662
847,Y11,8,reg3,Final_electricity,53618.803173520144
848,Y11,9,reg3,Final_electricity,30583.585246833067
849,Y11,10,reg3,Final_electricity,12563.500973178772
850,Y11,11,reg3,Final_electricity,5922.555416121895
851,Y11,12,reg3,Final_electricity,4924.895590725582
852,Y11,13,reg3,Final_electricity,5070.543920479225
853,Y11,14,reg3,Final_electricity,1101.3811339997062
854,Y11,15,reg3,Final_electricity,6082.384646506587
855,Y11,16,reg3,Final_electricity,17565.90435962271
856,Y11,17,reg3,Final_electricity,36624.898396175915
857,Y11,18,reg3,Final_electricity,55861.73292724296
858,Y11,19,reg3,Final_electricity,64928.770851431786
859,Y11,20,reg3,Final_electricity,68382.7082827754
860,Y11,21,reg3,Final_electricity,61027.27612419769
861,Y11,22,reg3,Final_electricity,44894.70901348689
862,Y11,23,reg3,Final_electricity,35970.12406459493
863,Y11,24,reg3,Final_electricity,35787.43115826437
