,Datetime,Region,Technology,Emission,Value
515,2030,reg3,Minigrid_PV_2,CO2,0.0
516,2019,reg3,Minigrid_wind_2,CO2,0.0
517,2020,reg3,Minigrid_wind_2,CO2,0.0
518,2021,reg3,Minigrid_wind_2,CO2,0.0
519,2022,reg3,Minigrid_wind_2,CO2,0.0
520,2023,reg3,Minigrid_wind_2,CO2,0.0
521,2024,reg3,Minigrid_wind_2,CO2,0.0
522,2025,reg3,Minigrid_wind_2,CO2,0.0
523,2026,reg3,Minigrid_wind_2,CO2,0.0
524,2027,reg3,Minigrid_wind_2,CO2,0.0
525,2028,reg3,Minigrid_wind_2,CO2,0.0
526,2029,reg3,Minigrid_wind_2,CO2,0.0
527,2030,reg3,Minigrid_wind_2,CO2,0.0
528,2019,reg3,Minigrid_PV_3,CO2,0.0
529,2020,reg3,Minigrid_PV_3,CO2,0.0
530,2021,reg3,Minigrid_PV_3,CO2,0.0
531,2022,reg3,Minigrid_PV_3,CO2,0.0
532,2023,reg3,Minigrid_PV_3,CO2,0.0
533,2024,reg3,Minigrid_PV_3,CO2,0.0
534,2025,reg3,Minigrid_PV_3,CO2,0.0
535,2026,reg3,Minigrid_PV_3,CO2,0.0
536,2027,reg3,Minigrid_PV_3,CO2,0.0
537,2028,reg3,Minigrid_PV_3,CO2,0.0
538,2029,reg3,Minigrid_PV_3,CO2,0.0
539,2030,reg3,Minigrid_PV_3,CO2,0.0
540,2019,reg3,Minigrid_wind_3,CO2,0.0
541,2020,reg3,Minigrid_wind_3,CO2,0.0
542,2021,reg3,Minigrid_wind_3,CO2,0.0
543,2022,reg3,Minigrid_wind_3,CO2,0.0
544,2023,reg3,Minigrid_wind_3,CO2,0.0
545,2024,reg3,Minigrid_wind_3,CO2,0.0
546,2025,reg3,Minigrid_wind_3,CO2,0.0
547,2026,reg3,Minigrid_wind_3,CO2,0.0
548,2027,reg3,Minigrid_wind_3,CO2,0.0
549,2028,reg3,Minigrid_wind_3,CO2,0.0
550,2029,reg3,Minigrid_wind_3,CO2,0.0
551,2030,reg3,Minigrid_wind_3,CO2,0.0
552,2019,reg3,Minigrid_diesel_1,CO2,0.0
553,2020,reg3,Minigrid_diesel_1,CO2,14916516.0864
554,2021,reg3,Minigrid_diesel_1,CO2,14916516.0864
555,2022,reg3,Minigrid_diesel_1,CO2,14916516.0864
556,2023,reg3,Minigrid_diesel_1,CO2,14916516.0864
557,2024,reg3,Minigrid_diesel_1,CO2,14916516.0864
558,2025,reg3,Minigrid_diesel_1,CO2,14916516.0864
559,2026,reg3,Minigrid_diesel_1,CO2,14916516.0864
560,2027,reg3,Minigrid_diesel_1,CO2,14347540.48052282
561,2028,reg3,Minigrid_diesel_1,CO2,14916516.0864
562,2029,reg3,Minigrid_diesel_1,CO2,14916516.0864
563,2030,reg3,Minigrid_diesel_1,CO2,14916516.0864
564,2019,reg3,Minigrid_diesel_2,CO2,0.0
565,2020,reg3,Minigrid_diesel_2,CO2,14903908.491060017
566,2021,reg3,Minigrid_diesel_2,CO2,14916516.0864
567,2022,reg3,Minigrid_diesel_2,CO2,14916516.0864
568,2023,reg3,Minigrid_diesel_2,CO2,14916516.0864
569,2024,reg3,Minigrid_diesel_2,CO2,14916516.0864
570,2025,reg3,Minigrid_diesel_2,CO2,14916516.0864
571,2026,reg3,Minigrid_diesel_2,CO2,14916516.0864
572,2027,reg3,Minigrid_diesel_2,CO2,14916516.0864
573,2028,reg3,Minigrid_diesel_2,CO2,14916516.0864
574,2029,reg3,Minigrid_diesel_2,CO2,14916516.0864
575,2030,reg3,Minigrid_diesel_2,CO2,14916516.0864
576,2019,reg3,Minigrid_diesel_3,CO2,0.0
577,2020,reg3,Minigrid_diesel_3,CO2,14916516.0864
578,2021,reg3,Minigrid_diesel_3,CO2,14916516.0864
579,2022,reg3,Minigrid_diesel_3,CO2,14916516.0864
580,2023,reg3,Minigrid_diesel_3,CO2,14916516.0864
581,2024,reg3,Minigrid_diesel_3,CO2,14916516.0864
582,2025,reg3,Minigrid_diesel_3,CO2,14916516.0864
583,2026,reg3,Minigrid_diesel_3,CO2,14916516.0864
584,2027,reg3,Minigrid_diesel_3,CO2,13850243.32192101
585,2028,reg3,Minigrid_diesel_3,CO2,14916516.0864
586,2029,reg3,Minigrid_diesel_3,CO2,14916516.0864
587,2030,reg3,Minigrid_diesel_3,CO2,14916516.0864
