,Year,Timesteps,Region,Technology,Carrier,Value
113,2023,18,reg1,Coal_supply,Coal,59998.34335676732
114,2023,19,reg1,Coal_supply,Coal,114558.88429440105
115,2023,20,reg1,Coal_supply,Coal,121621.52432440217
116,2023,21,reg1,Coal_supply,Coal,116940.24986311134
117,2023,22,reg1,Coal_supply,Coal,0.0
118,2023,23,reg1,Coal_supply,Coal,0.0
119,2023,24,reg1,Coal_supply,Coal,0.0
120,2024,1,reg1,Coal_supply,Coal,0.0
121,2024,2,reg1,Coal_supply,Coal,0.0
122,2024,3,reg1,Coal_supply,Coal,0.0
123,2024,4,reg1,Coal_supply,Coal,0.0
124,2024,5,reg1,Coal_supply,Coal,0.0
125,2024,6,reg1,Coal_supply,Coal,0.0
126,2024,7,reg1,Coal_supply,Coal,38270.74117046891
127,2024,8,reg1,Coal_supply,Coal,58185.89793890796
128,2024,9,reg1,Coal_supply,Coal,0.0
129,2024,10,reg1,Coal_supply,Coal,0.0
130,2024,11,reg1,Coal_supply,Coal,0.0
131,2024,12,reg1,Coal_supply,Coal,0.0
132,2024,13,reg1,Coal_supply,Coal,0.0
133,2024,14,reg1,Coal_supply,Coal,0.0
134,2024,15,reg1,Coal_supply,Coal,0.0
135,2024,16,reg1,Coal_supply,Coal,0.0
136,2024,17,reg1,Coal_supply,Coal,0.0
137,2024,18,reg1,Coal_supply,Coal,62283.9472980531
138,2024,19,reg1,Coal_supply,Coal,116135.3388182723
139,2024,20,reg1,Coal_supply,Coal,121621.52432440217
140,2024,21,reg1,Coal_supply,Coal,112120.9126399732
141,2024,22,reg1,Coal_supply,Coal,0.0
142,2024,23,reg1,Coal_supply,Coal,0.0
143,2024,24,reg1,Coal_supply,Coal,0.0
144,2025,1,reg1,Coal_supply,Coal,0.0
145,2025,2,reg1,Coal_supply,Coal,0.0
146,2025,3,reg1,Coal_supply,Coal,0.0
147,2025,4,reg1,Coal_supply,Coal,0.0
148,2025,5,reg1,Coal_supply,Coal,0.0
149,2025,6,reg1,Coal_supply,Coal,0.0
150,2025,7,reg1,Coal_supply,Coal,38624.4525112152
151,2025,8,reg1,Coal_supply,Coal,43520.629266801276
152,2025,9,reg1,Coal_supply,Coal,0.0
153,2025,10,reg1,Coal_supply,Coal,0.0
154,2025,11,reg1,Coal_supply,Coal,0.0
155,2025,12,reg1,Coal_supply,Coal,0.0
156,2025,13,reg1,Coal_supply,Coal,0.0
157,2025,14,reg1,Coal_supply,Coal,0.0
158,2025,15,reg1,Coal_supply,Coal,0.0
159,2025,16,reg1,Coal_supply,Coal,0.0
160,2025,17,reg1,Coal_supply,Coal,0.0
161,2025,18,reg1,Coal_supply,Coal,65122.620598465786
162,2025,19,reg1,Coal_supply,Coal,118238.09564871914
163,2025,20,reg1,Coal_supply,Coal,121621.52432440217
164,2025,21,reg1,Coal_supply,Coal,107707.36860657336
165,2025,22,reg1,Coal_supply,Coal,0.0
166,2025,23,reg1,Coal_supply,Coal,0.0
167,2025,24,reg1,Coal_supply,Coal,0.0
168,2026,1,reg1,Coal_supply,Coal,0.0
169,2026,2,reg1,Coal_supply,Coal,0.0
170,2026,3,reg1,Coal_supply,Coal,0.0
171,2026,4,reg1,Coal_supply,Coal,0.0
172,2026,5,reg1,Coal_supply,Coal,0.0
173,2026,6,reg1,Coal_supply,Coal,0.0
174,2026,7,reg1,Coal_supply,Coal,26852.326558873778
175,2026,8,reg1,Coal_supply,Coal,17277.991735160154
176,2026,9,reg1,Coal_supply,Coal,0.0
177,2026,10,reg1,Coal_supply,Coal,0.0
178,2026,11,reg1,Coal_supply,Coal,0.0
179,2026,12,reg1,Coal_supply,Coal,0.0
180,2026,13,reg1,Coal_supply,Coal,0.0
181,2026,14,reg1,Coal_supply,Coal,0.0
182,2026,15,reg1,Coal_supply,Coal,0.0
183,2026,16,reg1,Coal_supply,Coal,0.0
184,2026,17,reg1,Coal_supply,Coal,0.0
185,2026,18,reg1,Coal_supply,Coal,53858.14129850852
186,2026,19,reg1,Coal_supply,Coal,111957.1911078869
187,2026,20,reg1,Coal_supply,Coal,121621.52432440217
188,2026,21,reg1,Coal_supply,Coal,98636.20321772034
189,2026,22,reg1,Coal_supply,Coal,0.0
190,2026,23,reg1,Coal_supply,Coal,0.0
191,2026,24,reg1,Coal_supply,Coal,0.0
192,2027,1,reg1,Coal_supply,Coal,0.0
193,2027,2,reg1,Coal_supply,Coal,0.0
194,2027,3,reg1,Coal_supply,Coal,0.0
195,2027,4,reg1,Coal_supply,Coal,0.0
196,2027,5,reg1,Coal_supply,Coal,0.0
197,2027,6,reg1,Coal_supply,Coal,0.0
198,2027,7,reg1,Coal_supply,Coal,0.0
199,2027,8,reg1,Coal_supply,Coal,0.0
200,2027,9,reg1,Coal_supply,Coal,0.0
201,2027,10,reg1,Coal_supply,Coal,0.0
202,2027,11,reg1,Coal_supply,Coal,0.0
203,2027,12,reg1,Coal_supply,Coal,0.0
204,2027,13,reg1,Coal_supply,Coal,0.0
205,2027,14,reg1,Coal_supply,Coal,0.0
206,2027,15,reg1,Coal_supply,Coal,0.0
207,2027,16,reg1,Coal_supply,Coal,0.0
208,2027,17,reg1,Coal_supply,Coal,0.0
209,2027,18,reg1,Coal_supply,Coal,16034.987314996351
210,2027,19,reg1,Coal_supply,Coal,80185.65273098175
211,2027,20,reg1,Coal_supply,Coal,121621.52432440217
212,2027,21,reg1,Coal_supply,Coal,64408.62832023394
213,2027,22,reg1,Coal_supply,Coal,0.0
214,2027,23,reg1,Coal_supply,Coal,0.0
215,2027,24,reg1,Coal_supply,Coal,0.0
216,2028,1,reg1,Coal_supply,Coal,0.0
217,2028,2,reg1,Coal_supply,Coal,0.0
218,2028,3,reg1,Coal_supply,Coal,0.0
219,2028,4,reg1,Coal_supply,Coal,0.0
220,2028,5,reg1,Coal_supply,Coal,0.0
221,2028,6,reg1,Coal_supply,Coal,0.0
222,2028,7,reg1,Coal_supply,Coal,0.0
223,2028,8,reg1,Coal_supply,Coal,0.0
224,2028,9,reg1,Coal_supply,Coal,0.0
225,2028,10,reg1,Coal_supply,Coal,0.0
226,2028,11,reg1,Coal_supply,Coal,0.0
227,2028,12,reg1,Coal_supply,Coal,0.0
228,2028,13,reg1,Coal_supply,Coal,0.0
229,2028,14,reg1,Coal_supply,Coal,0.0
230,2028,15,reg1,Coal_supply,Coal,0.0
231,2028,16,reg1,Coal_supply,Coal,0.0
232,2028,17,reg1,Coal_supply,Coal,0.0
233,2028,18,reg1,Coal_supply,Coal,0.0
234,2028,19,reg1,Coal_supply,Coal,20887.680041157386
235,2028,20,reg1,Coal_supply,Coal,65097.031429403134
236,2028,21,reg1,Coal_supply,Coal,2780.5390345549467
237,2028,22,reg1,Coal_supply,Coal,0.0
238,2028,23,reg1,Coal_supply,Coal,0.0
239,2028,24,reg1,Coal_supply,Coal,0.0
240,2029,1,reg1,Coal_supply,Coal,0.0
241,2029,2,reg1,Coal_supply,Coal,0.0
242,2029,3,reg1,Coal_supply,Coal,0.0
243,2029,4,reg1,Coal_supply,Coal,0.0
244,2029,5,reg1,Coal_supply,Coal,0.0
245,2029,6,reg1,Coal_supply,Coal,0.0
246,2029,7,reg1,Coal_supply,Coal,0.0
247,2029,8,reg1,Coal_supply,Coal,0.0
248,2029,9,reg1,Coal_supply,Coal,0.0
249,2029,10,reg1,Coal_supply,Coal,0.0
250,2029,11,reg1,Coal_supply,Coal,0.0
251,2029,12,reg1,Coal_supply,Coal,0.0
252,2029,13,reg1,Coal_supply,Coal,0.0
253,2029,14,reg1,Coal_supply,Coal,0.0
254,2029,15,reg1,Coal_supply,Coal,0.0
255,2029,16,reg1,Coal_supply,Coal,0.0
256,2029,17,reg1,Coal_supply,Coal,0.0
257,2029,18,reg1,Coal_supply,Coal,0.0
258,2029,19,reg1,Coal_supply,Coal,0.0
259,2029,20,reg1,Coal_supply,Coal,464.80783831131833
260,2029,21,reg1,Coal_supply,Coal,0.0
261,2029,22,reg1,Coal_supply,Coal,0.0
262,2029,23,reg1,Coal_supply,Coal,0.0
263,2029,24,reg1,Coal_supply,Coal,0.0
264,2030,1,reg1,Coal_supply,Coal,0.0
265,2030,2,reg1,Coal_supply,Coal,0.0
266,2030,3,reg1,Coal_supply,Coal,0.0
267,2030,4,reg1,Coal_supply,Coal,0.0
268,2030,5,reg1,Coal_supply,Coal,0.0
269,2030,6,reg1,Coal_supply,Coal,0.0
270,2030,7,reg1,Coal_supply,Coal,0.0
271,2030,8,reg1,Coal_supply,Coal,0.0
272,2030,9,reg1,Coal_supply,Coal,0.0
273,2030,10,reg1,Coal_supply,Coal,0.0
274,2030,11,reg1,Coal_supply,Coal,0.0
275,2030,12,reg1,Coal_supply,Coal,0.0
276,2030,13,reg1,Coal_supply,Coal,0.0
277,2030,14,reg1,Coal_supply,Coal,0.0
278,2030,15,reg1,Coal_supply,Coal,0.0
279,2030,16,reg1,Coal_supply,Coal,0.0
280,2030,17,reg1,Coal_supply,Coal,0.0
281,2030,18,reg1,Coal_supply,Coal,0.0
282,2030,19,reg1,Coal_supply,Coal,0.0
283,2030,20,reg1,Coal_supply,Coal,41769.85527845082
284,2030,21,reg1,Coal_supply,Coal,0.0
285,2030,22,reg1,Coal_supply,Coal,0.0
286,2030,23,reg1,Coal_supply,Coal,0.0
287,2030,24,reg1,Coal_supply,Coal,0.0
288,2019,1,reg1,Diesel_supply,Diesel,172.27697988771843
289,2019,2,reg1,Diesel_supply,Diesel,172.27697988771843
290,2019,3,reg1,Diesel_supply,Diesel,172.27697988771843
291,2019,4,reg1,Diesel_supply,Diesel,172.27697988771843
292,2019,5,reg1,Diesel_supply,Diesel,172.27697988771843
293,2019,6,reg1,Diesel_supply,Diesel,172.27697988771843
294,2019,7,reg1,Diesel_supply,Diesel,172.27697988771843
295,2019,8,reg1,Diesel_supply,Diesel,172.27697988771843
296,2019,9,reg1,Diesel_supply,Diesel,172.27697988771843
297,2019,10,reg1,Diesel_supply,Diesel,172.27697988771843
298,2019,11,reg1,Diesel_supply,Diesel,172.27697988771843
299,2019,12,reg1,Diesel_supply,Diesel,172.27697988771843
300,2019,13,reg1,Diesel_supply,Diesel,172.27697988771843
301,2019,14,reg1,Diesel_supply,Diesel,172.27697988771843
302,2019,15,reg1,Diesel_supply,Diesel,172.27697988771843
303,2019,16,reg1,Diesel_supply,Diesel,172.27697988771843
304,2019,17,reg1,Diesel_supply,Diesel,172.27697988771843
305,2019,18,reg1,Diesel_supply,Diesel,172.27697988771843
306,2019,19,reg1,Diesel_supply,Diesel,172.27697988771843
307,2019,20,reg1,Diesel_supply,Diesel,172.27697988771843
308,2019,21,reg1,Diesel_supply,Diesel,172.27697988771843
309,2019,22,reg1,Diesel_supply,Diesel,172.27697988771843
310,2019,23,reg1,Diesel_supply,Diesel,172.27697988771843
311,2019,24,reg1,Diesel_supply,Diesel,172.27697988771843
