,Years,Timesteps,Region,Carrier,Value
557,Y11,6,reg2,Final_electricity,374840.3942798305
558,Y11,7,reg2,Final_electricity,407717.1066085976
559,Y11,8,reg2,Final_electricity,459771.9011291456
560,Y11,9,reg2,Final_electricity,448812.9970195565
561,Y11,10,reg2,Final_electricity,426895.18880037847
562,Y11,11,reg2,Final_electricity,426895.18880037847
563,Y11,12,reg2,Final_electricity,435114.36688257026
564,Y11,13,reg2,Final_electricity,437854.09290996747
565,Y11,14,reg2,Final_electricity,404977.38058120036
566,Y11,15,reg2,Final_electricity,391278.7504442141
567,Y11,16,reg2,Final_electricity,380319.84633462504
568,Y11,17,reg2,Final_electricity,391278.7504442141
569,Y11,18,reg2,Final_electricity,418676.0107181867
570,Y11,19,reg2,Final_electricity,454292.44907435105
571,Y11,20,reg2,Final_electricity,484429.4353757209
572,Y11,21,reg2,Final_electricity,462511.62715654285
573,Y11,22,reg2,Final_electricity,399497.9285264058
574,Y11,23,reg2,Final_electricity,361141.7641428442
575,Y11,24,reg2,Final_electricity,361141.7641428442
576,Y0,1,reg3,Final_electricity,0.0
577,Y0,2,reg3,Final_electricity,0.0
578,Y0,3,reg3,Final_electricity,0.0
579,Y0,4,reg3,Final_electricity,0.0
580,Y0,5,reg3,Final_electricity,0.0
581,Y0,6,reg3,Final_electricity,0.0
582,Y0,7,reg3,Final_electricity,86280.15308858422
583,Y0,8,reg3,Final_electricity,222118.08734371312
584,Y0,9,reg3,Final_electricity,177193.98118873956
585,Y0,10,reg3,Final_electricity,98698.55296459344
586,Y0,11,reg3,Final_electricity,94035.48691008585
587,Y0,12,reg3,Final_electricity,112957.62345893147
588,Y0,13,reg3,Final_electricity,124922.43839843919
589,Y0,14,reg3,Final_electricity,35360.49181319884
590,Y0,15,reg3,Final_electricity,0.0
591,Y0,16,reg3,Final_electricity,0.0
592,Y0,17,reg3,Final_electricity,22506.48138720589
593,Y0,18,reg3,Final_electricity,117389.46441808784
594,Y0,19,reg3,Final_electricity,217055.17629638175
595,Y0,20,reg3,Final_electricity,304218.61914893624
596,Y0,21,reg3,Final_electricity,246990.5372958295
597,Y0,22,reg3,Final_electricity,63057.55035135689
598,Y0,23,reg3,Final_electricity,0.0
599,Y0,24,reg3,Final_electricity,0.0
600,Y1,1,reg3,Final_electricity,0.0
601,Y1,2,reg3,Final_electricity,0.0
602,Y1,3,reg3,Final_electricity,0.0
603,Y1,4,reg3,Final_electricity,0.0
604,Y1,5,reg3,Final_electricity,0.0
605,Y1,6,reg3,Final_electricity,9495.294624627699
606,Y1,7,reg3,Final_electricity,110142.07760976219
607,Y1,8,reg3,Final_electricity,253036.82666712572
608,Y1,9,reg3,Final_electricity,202031.13423359554
609,Y1,10,reg3,Final_electricity,115765.1869844513
610,Y1,11,reg3,Final_electricity,109393.68728243685
611,Y1,12,reg3,Final_electricity,129065.53787857453
612,Y1,13,reg3,Final_electricity,141920.05540481026
613,Y1,14,reg3,Final_electricity,46598.0121502228
614,Y1,15,reg3,Final_electricity,7169.230579333436
615,Y1,16,reg3,Final_electricity,0.0
616,Y1,17,reg3,Final_electricity,38650.794042147674
617,Y1,18,reg3,Final_electricity,142997.96298458503
618,Y1,19,reg3,Final_electricity,250748.71529300653
619,Y1,20,reg3,Final_electricity,344197.3637672184
620,Y1,21,reg3,Final_electricity,282849.38247808354
621,Y1,22,reg3,Final_electricity,85674.89964213608
622,Y1,23,reg3,Final_electricity,0.0
623,Y1,24,reg3,Final_electricity,0.0
624,Y2,1,reg3,Final_electricity,0.0
625,Y2,2,reg3,Final_electricity,0.0
626,Y2,3,reg3,Final_electricity,0.0
627,Y2,4,reg3,Final_electricity,0.0
628,Y2,5,reg3,Final_electricity,0.0
629,Y2,6,reg3,Final_electricity,21743.52085382318
630,Y2,7,reg3,Final_electricity,127175.03168436975
631,Y2,8,reg3,Final_electricity,274677.95456361637
632,Y2,9,reg3,Final_electricity,218084.92821066352
633,Y2,10,reg3,Final_electricity,125150.17915713979
634,Y2,11,reg3,Final_electricity,117034.71336571754
635,Y2,12,reg3,Final_electricity,137101.8083305314
636,Y2,13,reg3,Final_electricity,150653.96163100636
637,Y2,14,reg3,Final_electricity,51087.76404764121
638,Y2,15,reg3,Final_electricity,11000.9139555175
639,Y2,16,reg3,Final_electricity,0.0
640,Y2,17,reg3,Final_electricity,48752.009925857965
641,Y2,18,reg3,Final_electricity,161243.01131753367
642,Y2,19,reg3,Final_electricity,275521.8880053576
643,Y2,20,reg3,Final_electricity,373836.2615928433
644,Y2,21,reg3,Final_electricity,309300.6521001407
645,Y2,22,reg3,Final_electricity,101881.02459327517
646,Y2,23,reg3,Final_electricity,0.0
647,Y2,24,reg3,Final_electricity,0.0
648,Y3,1,reg3,Final_electricity,0.0
649,Y3,2,reg3,Final_electricity,10830.42823851827
650,Y3,3,reg3,Final_electricity,0.0
651,Y3,4,reg3,Final_electricity,2073.376355571861
652,Y3,5,reg3,Final_electricity,15452.248551582392
653,Y3,6,reg3,Final_electricity,50181.016299447496
654,Y3,7,reg3,Final_electricity,161807.37420120407
655,Y3,8,reg3,Final_electricity,316110.3986691593
656,Y3,9,reg3,Final_electricity,253487.6029527145
657,Y3,10,reg3,Final_electricity,152897.83791602906
658,Y3,11,reg3,Final_electricity,143070.21335059067
659,Y3,12,reg3,Final_electricity,163849.86005849834
660,Y3,13,reg3,Final_electricity,178271.57995863055
661,Y3,14,reg3,Final_electricity,73104.21558332696
662,Y3,15,reg3,Final_electricity,31699.84746692507
663,Y3,16,reg3,Final_electricity,11156.789515055369
664,Y3,17,reg3,Final_electricity,75749.13088237267
665,Y3,18,reg3,Final_electricity,197565.89351509005
666,Y3,19,reg3,Final_electricity,319766.58506181
667,Y3,20,reg3,Final_electricity,424217.34723102965
668,Y3,21,reg3,Final_electricity,355659.5767198059
669,Y3,22,reg3,Final_electricity,135312.5880744287
670,Y3,23,reg3,Final_electricity,7181.569228555569
671,Y3,24,reg3,Final_electricity,10398.8220302919
672,Y4,1,reg3,Final_electricity,14944.274641488595
673,Y4,2,reg3,Final_electricity,42595.568625467524
674,Y4,3,reg3,Final_electricity,7437.185547249775
675,Y4,4,reg3,Final_electricity,33286.75422987889
676,Y4,5,reg3,Final_electricity,47508.59966916793
677,Y4,6,reg3,Final_electricity,84426.03802183266
678,Y4,7,reg3,Final_electricity,202749.9531855498
679,Y4,8,reg3,Final_electricity,364634.50573413435
680,Y4,9,reg3,Final_electricity,295824.21162285574
681,Y4,10,reg3,Final_electricity,187227.84326515332
682,Y4,11,reg3,Final_electricity,175699.39928417938
683,Y4,12,reg3,Final_electricity,197304.71843508046
684,Y4,13,reg3,Final_electricity,212657.2985075869
685,Y4,14,reg3,Final_electricity,101404.98988765446
686,Y4,15,reg3,Final_electricity,58448.00858271522
687,Y4,16,reg3,Final_electricity,38163.12954877615
688,Y4,17,reg3,Final_electricity,108805.6951090182
689,Y4,18,reg3,Final_electricity,240369.57897443205
690,Y4,19,reg3,Final_electricity,370988.9386871044
691,Y4,20,reg3,Final_electricity,482029.0833686315
692,Y4,21,reg3,Final_electricity,409151.63930608437
693,Y4,22,reg3,Final_electricity,174921.07410464372
694,Y4,23,reg3,Final_electricity,38716.80314542905
695,Y4,24,reg3,Final_electricity,42136.7679666894
696,Y5,1,reg3,Final_electricity,50904.19454469412
697,Y5,2,reg3,Final_electricity,80314.88916097235
698,Y5,3,reg3,Final_electricity,42919.44323504714
699,Y5,4,reg3,Final_electricity,70413.77211689264
700,Y5,5,reg3,Final_electricity,85540.52727382086
701,Y5,6,reg3,Final_electricity,124807.45277039908
702,Y5,7,reg3,Final_electricity,250365.21134003764
703,Y5,8,reg3,Final_electricity,420664.9094484536
704,Y5,9,reg3,Final_electricity,345498.8532084501
705,Y5,10,reg3,Final_electricity,228520.81187309648
706,Y5,11,reg3,Final_electricity,215303.64522038322
707,Y5,12,reg3,Final_electricity,237855.3127720327
708,Y5,13,reg3,Final_electricity,254204.1403886105
709,Y5,14,reg3,Final_electricity,136350.79887478173
710,Y5,15,reg3,Final_electricity,91590.40742491206
711,Y5,16,reg3,Final_electricity,71384.14583063788
712,Y5,17,reg3,Final_electricity,148267.3948589986
713,Y5,18,reg3,Final_electricity,290027.90228583745
714,Y5,19,reg3,Final_electricity,429595.96805934317
715,Y5,20,reg3,Final_electricity,547708.7444202737
716,Y5,21,reg3,Final_electricity,470194.2436281434
717,Y5,22,reg3,Final_electricity,221060.02146056923
718,Y5,23,reg3,Final_electricity,76189.32496869327
719,Y5,24,reg3,Final_electricity,79826.89580348019
720,Y6,1,reg3,Final_electricity,93109.8689682945
721,Y6,2,reg3,Final_electricity,124408.56715193653
722,Y6,3,reg3,Final_electricity,84612.54087847333
723,Y6,4,reg3,Final_electricity,113871.85332693584
724,Y6,5,reg3,Final_electricity,129969.6622243424
725,Y6,6,reg3,Final_electricity,171757.81660195143
726,Y6,7,reg3,Final_electricity,305122.13682058244
727,Y6,8,reg3,Final_electricity,484727.22930585686
728,Y6,9,reg3,Final_electricity,403025.71638650924
729,Y6,10,reg3,Final_electricity,277265.4522330864
730,Y6,11,reg3,Final_electricity,262372.48140882497
731,Y6,12,reg3,Final_electricity,285999.3713245601
732,Y6,13,reg3,Final_electricity,303414.27621778956
733,Y6,14,reg3,Final_electricity,178408.75266846994
734,Y6,15,reg3,Final_electricity,131577.1163411988
735,Y6,16,reg3,Final_electricity,111257.71254966708
736,Y6,17,reg3,Final_electricity,194585.04290465714
737,Y6,18,reg3,Final_electricity,347022.2129144342
738,Y6,19,reg3,Final_electricity,496105.03056249
739,Y6,20,reg3,Final_electricity,621806.5170886089
740,Y6,21,reg3,Final_electricity,539316.0149197163
741,Y6,22,reg3,Final_electricity,274188.7567643009
742,Y6,23,reg3,Final_electricity,120018.16462117723
743,Y6,24,reg3,Final_electricity,123889.24729444704
744,Y7,1,reg3,Final_electricity,141956.5595819919
745,Y7,2,reg3,Final_electricity,175280.67084452236
746,Y7,3,reg3,Final_electricity,132909.34920560816
747,Y7,4,reg3,Final_electricity,164062.10118934748
748,Y7,5,reg3,Final_electricity,181201.63754129366
749,Y7,6,reg3,Final_electricity,225694.52302839686
750,Y7,7,reg3,Final_electricity,367477.34240415104
751,Y7,8,reg3,Final_electricity,557339.0416012262
752,Y7,9,reg3,Final_electricity,468910.07191232854
753,Y7,10,reg3,Final_electricity,333939.60616813635
754,Y7,11,reg3,Final_electricity,317384.6341222482
755,Y7,12,reg3,Final_electricity,342224.44576719526
756,Y7,13,reg3,Final_electricity,360780.0390668037
757,Y7,14,reg3,Final_electricity,228033.44243281166
758,Y7,15,reg3,Final_electricity,178844.3854801948
759,Y7,16,reg3,Final_electricity,158206.94832630982
760,Y7,17,reg3,Final_electricity,248195.6863418209
761,Y7,18,reg3,Final_electricity,411822.43055650656
762,Y7,19,reg3,Final_electricity,571024.8080193962
763,Y7,20,reg3,Final_electricity,682378.798
764,Y7,21,reg3,Final_electricity,617037.7652344457
765,Y7,22,reg3,Final_electricity,334753.4922219299
766,Y7,23,reg3,Final_electricity,170606.15488842613
767,Y7,24,reg3,Final_electricity,174727.74461463426
768,Y8,1,reg3,Final_electricity,213954.82948465753
769,Y8,2,reg3,Final_electricity,249783.39745228217
770,Y8,3,reg3,Final_electricity,204227.68062032788
771,Y8,4,reg3,Final_electricity,237721.70192967297
772,Y8,5,reg3,Final_electricity,256149.35146568238
773,Y8,6,reg3,Final_electricity,303986.70242956205
774,Y8,7,reg3,Final_electricity,456321.38606899284
775,Y8,8,reg3,Final_electricity,659755.8524542679
776,Y8,9,reg3,Final_electricity,563930.0670790125
777,Y8,10,reg3,Final_electricity,418257.35897848784
778,Y8,11,reg3,Final_electricity,400088.50704800943
779,Y8,12,reg3,Final_electricity,426621.29355525726
780,Y8,13,reg3,Final_electricity,446577.6889203604
781,Y8,14,reg3,Final_electricity,304036.9994673555
782,Y8,15,reg3,Final_electricity,251492.84257192796
783,Y8,16,reg3,Final_electricity,229823.0704677648
784,Y8,17,reg3,Final_electricity,327230.869832183
785,Y8,18,reg3,Final_electricity,503835.32478477794
786,Y8,19,reg3,Final_electricity,675265.7719492514
787,Y8,20,reg3,Final_electricity,733836.238
788,Y8,21,reg3,Final_electricity,704140.9261
789,Y8,22,reg3,Final_electricity,421241.31803367054
790,Y8,23,reg3,Final_electricity,244757.57064416946
791,Y8,24,reg3,Final_electricity,249188.91634225097
792,Y9,1,reg3,Final_electricity,294751.68074141274
793,Y9,2,reg3,Final_electricity,333265.1864217919
794,Y9,3,reg3,Final_electricity,284295.59433803195
795,Y9,4,reg3,Final_electricity,320299.6060135505
796,Y9,5,reg3,Final_electricity,340108.1951656404
797,Y9,6,reg3,Final_electricity,391531.0331874327
798,Y9,7,reg3,Final_electricity,555221.3321148417
799,Y9,8,reg3,Final_electricity,752631.346
800,Y9,9,reg3,Final_electricity,670003.1540417622
801,Y9,10,reg3,Final_electricity,513066.0734675909
802,Y9,11,reg3,Final_electricity,493301.4714341652
803,Y9,12,reg3,Final_electricity,521708.0943021629
804,Y9,13,reg3,Final_electricity,543163.2901199277
805,Y9,14,reg3,Final_electricity,390055.0272109774
806,Y9,15,reg3,Final_electricity,333779.89190039074
807,Y9,16,reg3,Final_electricity,310808.6699518659
808,Y9,17,reg3,Final_electricity,415920.97860964405
809,Y9,18,reg3,Final_electricity,606176.8294658092
810,Y9,19,reg3,Final_electricity,740399.4009000001
811,Y9,20,reg3,Final_electricity,789001.9026
812,Y9,21,reg3,Final_electricity,757081.2698
813,Y9,22,reg3,Final_electricity,517571.89931800857
814,Y9,23,reg3,Final_electricity,327862.7319385898
815,Y9,24,reg3,Final_electricity,332626.15574109077
816,Y10,1,reg3,Final_electricity,384915.1466742566
817,Y10,2,reg3,Final_electricity,426306.9383776906
818,Y10,3,reg3,Final_electricity,373677.6302541685
819,Y10,4,reg3,Final_electricity,412372.3822730822
820,Y10,5,reg3,Final_electricity,433661.3557653179
821,Y10,6,reg3,Final_electricity,488927.88615237304
822,Y10,7,reg3,Final_electricity,664834.8550040958
823,Y10,8,reg3,Final_electricity,809051.4802
824,Y10,9,reg3,Final_electricity,787858.1023782103
825,Y10,10,reg3,Final_electricity,619054.4418100768
826,Y10,11,reg3,Final_electricity,597713.511847497
827,Y10,12,reg3,Final_electricity,628187.7269704884
828,Y10,13,reg3,Final_electricity,651246.7087014982
829,Y10,14,reg3,Final_electricity,486742.24604946753
830,Y10,15,reg3,Final_electricity,426333.4557049517
831,Y10,16,reg3,Final_electricity,401772.4822291928
832,Y10,17,reg3,Final_electricity,514895.0992890872
833,Y10,18,reg3,Final_electricity,719524.061863742
834,Y10,19,reg3,Final_electricity,795905.3873
835,Y10,20,reg3,Final_electricity,848140.1708000001
836,Y10,21,reg3,Final_electricity,813833.9667
837,Y10,22,reg3,Final_electricity,624387.714083669
838,Y10,23,reg3,Final_electricity,420500.73433648
839,Y10,24,reg3,Final_electricity,425620.1500743765
840,Y11,1,reg3,Final_electricity,485117.90474141657
841,Y11,2,reg3,Final_electricity,529594.8928263774
842,Y11,3,reg3,Final_electricity,473042.7840581391
843,Y11,4,reg3,Final_electricity,514621.7047612939
844,Y11,5,reg3,Final_electricity,537497.4821535177
845,Y11,6,reg3,Final_electricity,596884.0214699934
846,Y11,7,reg3,Final_electricity,772704.8878
847,Y11,8,reg3,Final_electricity,869527.4672
848,Y11,9,reg3,Final_electricity,849984.0599
849,Y11,10,reg3,Final_electricity,737022.3118233173
850,Y11,11,reg3,Final_electricity,714125.83871751
851,Y11,12,reg3,Final_electricity,746874.9925344879
852,Y11,13,reg3,Final_electricity,771650.1091983916
853,Y11,14,reg3,Final_electricity,594862.6991949262
854,Y11,15,reg3,Final_electricity,529889.3325158617
855,Y11,16,reg3,Final_electricity,503430.0837101647
856,Y11,17,reg3,Final_electricity,624890.2576570408
857,Y11,18,reg3,Final_electricity,793838.9401
858,Y11,19,reg3,Final_electricity,855401.5115
859,Y11,20,reg3,Final_electricity,911529.6892000001
860,Y11,21,reg3,Final_electricity,874666.4231
861,Y11,22,reg3,Final_electricity,742439.9021411205
862,Y11,23,reg3,Final_electricity,523355.9151074457
863,Y11,24,reg3,Final_electricity,528856.9137883631
