,Year,Region,Technology,Carrier,Value
0,2019,reg1,Coal_PP,Coal,1020895134.166866
1,2019,reg1,Diesel_PP,Diesel,1171050.7486266939
2,2019,reg1,HFO_PP,Oil,1227107.364757603
3,2019,reg1,Bio_PP,Biofuel,9733325.546672894
4,2019,reg1,Elec_distribution,Electricity,10725266976.643
