,Year,Timesteps,Region,Technology,Carrier,Value
77,2022,6,reg1,Coal_PP,Coal,121621.52432440217
78,2022,7,reg1,Coal_PP,Coal,121621.52432440217
79,2022,8,reg1,Coal_PP,Coal,121621.52432440217
80,2022,9,reg1,Coal_PP,Coal,121621.52432440217
81,2022,10,reg1,Coal_PP,Coal,121621.52432440217
82,2022,11,reg1,Coal_PP,Coal,121621.52432440217
83,2022,12,reg1,Coal_PP,Coal,121621.52432440217
84,2022,13,reg1,Coal_PP,Coal,121621.52432440217
85,2022,14,reg1,Coal_PP,Coal,121621.52432440217
86,2022,15,reg1,Coal_PP,Coal,121621.52432440217
87,2022,16,reg1,Coal_PP,Coal,121621.52432440217
88,2022,17,reg1,Coal_PP,Coal,121621.52432440217
89,2022,18,reg1,Coal_PP,Coal,121621.52432440217
90,2022,19,reg1,Coal_PP,Coal,121621.52432440217
91,2022,20,reg1,Coal_PP,Coal,121621.52432440217
92,2022,21,reg1,Coal_PP,Coal,121621.52432440217
93,2022,22,reg1,Coal_PP,Coal,121621.52432440217
94,2022,23,reg1,Coal_PP,Coal,121621.52432440217
95,2022,24,reg1,Coal_PP,Coal,121621.52432440217
96,2023,1,reg1,Coal_PP,Coal,121621.52432440217
97,2023,2,reg1,Coal_PP,Coal,121621.52432440217
98,2023,3,reg1,Coal_PP,Coal,121621.52432440217
99,2023,4,reg1,Coal_PP,Coal,121621.52432440217
100,2023,5,reg1,Coal_PP,Coal,121621.52432440217
101,2023,6,reg1,Coal_PP,Coal,121621.52432440217
102,2023,7,reg1,Coal_PP,Coal,121621.52432440217
103,2023,8,reg1,Coal_PP,Coal,121621.52432440217
104,2023,9,reg1,Coal_PP,Coal,121621.52432440217
105,2023,10,reg1,Coal_PP,Coal,121621.52432440217
106,2023,11,reg1,Coal_PP,Coal,121621.52432440217
107,2023,12,reg1,Coal_PP,Coal,121621.52432440217
108,2023,13,reg1,Coal_PP,Coal,121621.52432440217
109,2023,14,reg1,Coal_PP,Coal,121621.52432440217
110,2023,15,reg1,Coal_PP,Coal,121621.52432440217
111,2023,16,reg1,Coal_PP,Coal,121621.52432440217
112,2023,17,reg1,Coal_PP,Coal,121621.52432440217
113,2023,18,reg1,Coal_PP,Coal,121621.52432440217
114,2023,19,reg1,Coal_PP,Coal,121621.52432440217
115,2023,20,reg1,Coal_PP,Coal,121621.52432440217
116,2023,21,reg1,Coal_PP,Coal,121621.52432440217
117,2023,22,reg1,Coal_PP,Coal,121621.52432440217
118,2023,23,reg1,Coal_PP,Coal,121621.52432440217
119,2023,24,reg1,Coal_PP,Coal,121621.52432440217
120,2024,1,reg1,Coal_PP,Coal,34765.80360628549
121,2024,2,reg1,Coal_PP,Coal,49414.379260729846
122,2024,3,reg1,Coal_PP,Coal,32140.632819246584
123,2024,4,reg1,Coal_PP,Coal,45452.25108565795
124,2024,5,reg1,Coal_PP,Coal,52755.19535844168
125,2024,6,reg1,Coal_PP,Coal,72204.4433481184
126,2024,7,reg1,Coal_PP,Coal,121621.52432440217
127,2024,8,reg1,Coal_PP,Coal,121621.52432440217
128,2024,9,reg1,Coal_PP,Coal,121621.52432440217
129,2024,10,reg1,Coal_PP,Coal,59571.67838266205
130,2024,11,reg1,Coal_PP,Coal,47305.414945176824
131,2024,12,reg1,Coal_PP,Coal,67214.6880629059
132,2024,13,reg1,Coal_PP,Coal,85837.34214980065
133,2024,14,reg1,Coal_PP,Coal,16576.402749301553
134,2024,15,reg1,Coal_PP,Coal,5659.341886874061
135,2024,16,reg1,Coal_PP,Coal,10356.619258597068
136,2024,17,reg1,Coal_PP,Coal,64665.139689011565
137,2024,18,reg1,Coal_PP,Coal,121621.52432440217
138,2024,19,reg1,Coal_PP,Coal,121621.52432440217
139,2024,20,reg1,Coal_PP,Coal,121621.52432440217
140,2024,21,reg1,Coal_PP,Coal,121621.52432440217
141,2024,22,reg1,Coal_PP,Coal,112462.492876082
142,2024,23,reg1,Coal_PP,Coal,44619.15968206068
143,2024,24,reg1,Coal_PP,Coal,47283.075971977334
144,2025,1,reg1,Coal_PP,Coal,0.0
145,2025,2,reg1,Coal_PP,Coal,0.0
146,2025,3,reg1,Coal_PP,Coal,0.0
147,2025,4,reg1,Coal_PP,Coal,0.0
148,2025,5,reg1,Coal_PP,Coal,0.0
149,2025,6,reg1,Coal_PP,Coal,0.0
150,2025,7,reg1,Coal_PP,Coal,54785.5132486039
151,2025,8,reg1,Coal_PP,Coal,119601.33842149038
152,2025,9,reg1,Coal_PP,Coal,55854.446502250445
153,2025,10,reg1,Coal_PP,Coal,0.0
154,2025,11,reg1,Coal_PP,Coal,0.0
155,2025,12,reg1,Coal_PP,Coal,0.0
156,2025,13,reg1,Coal_PP,Coal,17415.440149455513
157,2025,14,reg1,Coal_PP,Coal,0.0
158,2025,15,reg1,Coal_PP,Coal,0.0
159,2025,16,reg1,Coal_PP,Coal,0.0
160,2025,17,reg1,Coal_PP,Coal,0.0
161,2025,18,reg1,Coal_PP,Coal,74148.8720875713
162,2025,19,reg1,Coal_PP,Coal,121621.52432440217
163,2025,20,reg1,Coal_PP,Coal,121621.52432440217
164,2025,21,reg1,Coal_PP,Coal,121621.52432440217
165,2025,22,reg1,Coal_PP,Coal,34063.60265227443
166,2025,23,reg1,Coal_PP,Coal,0.0
167,2025,24,reg1,Coal_PP,Coal,0.0
168,2026,1,reg1,Coal_PP,Coal,0.0
169,2026,2,reg1,Coal_PP,Coal,0.0
170,2026,3,reg1,Coal_PP,Coal,0.0
171,2026,4,reg1,Coal_PP,Coal,0.0
172,2026,5,reg1,Coal_PP,Coal,0.0
173,2026,6,reg1,Coal_PP,Coal,0.0
174,2026,7,reg1,Coal_PP,Coal,59979.55164457736
175,2026,8,reg1,Coal_PP,Coal,121621.52432440217
176,2026,9,reg1,Coal_PP,Coal,56930.974222843135
177,2026,10,reg1,Coal_PP,Coal,0.0
178,2026,11,reg1,Coal_PP,Coal,0.0
179,2026,12,reg1,Coal_PP,Coal,36122.27200499612
180,2026,13,reg1,Coal_PP,Coal,64125.958734910506
181,2026,14,reg1,Coal_PP,Coal,0.0
182,2026,15,reg1,Coal_PP,Coal,0.0
183,2026,16,reg1,Coal_PP,Coal,0.0
184,2026,17,reg1,Coal_PP,Coal,4439.003050047034
185,2026,18,reg1,Coal_PP,Coal,85823.02204512912
186,2026,19,reg1,Coal_PP,Coal,121621.52432440217
187,2026,20,reg1,Coal_PP,Coal,121621.52432440217
188,2026,21,reg1,Coal_PP,Coal,121621.52432440217
189,2026,22,reg1,Coal_PP,Coal,21303.352328097022
190,2026,23,reg1,Coal_PP,Coal,0.0
191,2026,24,reg1,Coal_PP,Coal,0.0
192,2027,1,reg1,Coal_PP,Coal,0.0
193,2027,2,reg1,Coal_PP,Coal,0.0
194,2027,3,reg1,Coal_PP,Coal,0.0
195,2027,4,reg1,Coal_PP,Coal,0.0
196,2027,5,reg1,Coal_PP,Coal,0.0
197,2027,6,reg1,Coal_PP,Coal,0.0
198,2027,7,reg1,Coal_PP,Coal,55041.86004221612
199,2027,8,reg1,Coal_PP,Coal,121621.52432440217
200,2027,9,reg1,Coal_PP,Coal,54172.38939118742
201,2027,10,reg1,Coal_PP,Coal,0.0
202,2027,11,reg1,Coal_PP,Coal,5991.775612835994
203,2027,12,reg1,Coal_PP,Coal,54954.15555784357
204,2027,13,reg1,Coal_PP,Coal,87827.94591564672
205,2027,14,reg1,Coal_PP,Coal,321.10727232691494
206,2027,15,reg1,Coal_PP,Coal,0.0
207,2027,16,reg1,Coal_PP,Coal,0.0
208,2027,17,reg1,Coal_PP,Coal,3223.671122525046
209,2027,18,reg1,Coal_PP,Coal,85014.26702082928
210,2027,19,reg1,Coal_PP,Coal,121621.52432440217
211,2027,20,reg1,Coal_PP,Coal,121621.52432440217
212,2027,21,reg1,Coal_PP,Coal,121621.52432440217
213,2027,22,reg1,Coal_PP,Coal,7151.4458462101065
214,2027,23,reg1,Coal_PP,Coal,0.0
215,2027,24,reg1,Coal_PP,Coal,0.0
216,2028,1,reg1,Coal_PP,Coal,0.0
217,2028,2,reg1,Coal_PP,Coal,0.0
218,2028,3,reg1,Coal_PP,Coal,0.0
219,2028,4,reg1,Coal_PP,Coal,0.0
220,2028,5,reg1,Coal_PP,Coal,0.0
221,2028,6,reg1,Coal_PP,Coal,0.0
222,2028,7,reg1,Coal_PP,Coal,57914.88787666097
223,2028,8,reg1,Coal_PP,Coal,121621.52432440217
224,2028,9,reg1,Coal_PP,Coal,54155.00725394746
225,2028,10,reg1,Coal_PP,Coal,0.0
226,2028,11,reg1,Coal_PP,Coal,7712.046833555739
227,2028,12,reg1,Coal_PP,Coal,65664.7135163122
228,2028,13,reg1,Coal_PP,Coal,109267.63006950199
229,2028,14,reg1,Coal_PP,Coal,17193.677945261003
230,2028,15,reg1,Coal_PP,Coal,0.0
231,2028,16,reg1,Coal_PP,Coal,0.0
232,2028,17,reg1,Coal_PP,Coal,17683.45842524868
233,2028,18,reg1,Coal_PP,Coal,95105.7592634203
234,2028,19,reg1,Coal_PP,Coal,121621.52432440217
235,2028,20,reg1,Coal_PP,Coal,121621.52432440217
236,2028,21,reg1,Coal_PP,Coal,121621.52432440217
237,2028,22,reg1,Coal_PP,Coal,0.0
238,2028,23,reg1,Coal_PP,Coal,0.0
239,2028,24,reg1,Coal_PP,Coal,0.0
240,2029,1,reg1,Coal_PP,Coal,0.0
241,2029,2,reg1,Coal_PP,Coal,0.0
242,2029,3,reg1,Coal_PP,Coal,0.0
243,2029,4,reg1,Coal_PP,Coal,0.0
244,2029,5,reg1,Coal_PP,Coal,0.0
245,2029,6,reg1,Coal_PP,Coal,0.0
246,2029,7,reg1,Coal_PP,Coal,49391.3230496165
247,2029,8,reg1,Coal_PP,Coal,121621.52432440217
248,2029,9,reg1,Coal_PP,Coal,49959.062242735956
249,2029,10,reg1,Coal_PP,Coal,0.0
250,2029,11,reg1,Coal_PP,Coal,29163.79782019476
251,2029,12,reg1,Coal_PP,Coal,100680.85519894309
252,2029,13,reg1,Coal_PP,Coal,121621.52432440217
253,2029,14,reg1,Coal_PP,Coal,46800.24566257461
254,2029,15,reg1,Coal_PP,Coal,1856.7457110314815
255,2029,16,reg1,Coal_PP,Coal,0.0
256,2029,17,reg1,Coal_PP,Coal,16557.806091283837
257,2029,18,reg1,Coal_PP,Coal,90665.66443274955
258,2029,19,reg1,Coal_PP,Coal,121621.52432440217
259,2029,20,reg1,Coal_PP,Coal,121621.52432440217
260,2029,21,reg1,Coal_PP,Coal,121621.52432440217
261,2029,22,reg1,Coal_PP,Coal,0.0
262,2029,23,reg1,Coal_PP,Coal,0.0
263,2029,24,reg1,Coal_PP,Coal,0.0
264,2030,1,reg1,Coal_PP,Coal,0.0
265,2030,2,reg1,Coal_PP,Coal,0.0
266,2030,3,reg1,Coal_PP,Coal,0.0
267,2030,4,reg1,Coal_PP,Coal,0.0
268,2030,5,reg1,Coal_PP,Coal,0.0
269,2030,6,reg1,Coal_PP,Coal,0.0
270,2030,7,reg1,Coal_PP,Coal,0.0
271,2030,8,reg1,Coal_PP,Coal,0.0
272,2030,9,reg1,Coal_PP,Coal,0.0
273,2030,10,reg1,Coal_PP,Coal,0.0
274,2030,11,reg1,Coal_PP,Coal,0.0
275,2030,12,reg1,Coal_PP,Coal,0.0
276,2030,13,reg1,Coal_PP,Coal,0.0
277,2030,14,reg1,Coal_PP,Coal,0.0
278,2030,15,reg1,Coal_PP,Coal,0.0
279,2030,16,reg1,Coal_PP,Coal,0.0
280,2030,17,reg1,Coal_PP,Coal,0.0
281,2030,18,reg1,Coal_PP,Coal,0.0
282,2030,19,reg1,Coal_PP,Coal,13218.020641091334
283,2030,20,reg1,Coal_PP,Coal,69043.4194772148
284,2030,21,reg1,Coal_PP,Coal,4379.565793864443
285,2030,22,reg1,Coal_PP,Coal,0.0
286,2030,23,reg1,Coal_PP,Coal,0.0
287,2030,24,reg1,Coal_PP,Coal,0.0
288,2019,1,reg1,Diesel_PP,Diesel,166.72092012299984
289,2019,2,reg1,Diesel_PP,Diesel,166.72092012299984
290,2019,3,reg1,Diesel_PP,Diesel,166.72092012299984
291,2019,4,reg1,Diesel_PP,Diesel,166.72092012299984
292,2019,5,reg1,Diesel_PP,Diesel,166.72092012299984
293,2019,6,reg1,Diesel_PP,Diesel,166.72092012299984
294,2019,7,reg1,Diesel_PP,Diesel,166.72092012299984
295,2019,8,reg1,Diesel_PP,Diesel,166.72092012299984
296,2019,9,reg1,Diesel_PP,Diesel,166.72092012299984
297,2019,10,reg1,Diesel_PP,Diesel,166.72092012299984
298,2019,11,reg1,Diesel_PP,Diesel,166.72092012299984
299,2019,12,reg1,Diesel_PP,Diesel,166.72092012299984
300,2019,13,reg1,Diesel_PP,Diesel,166.72092012299984
301,2019,14,reg1,Diesel_PP,Diesel,166.72092012299984
302,2019,15,reg1,Diesel_PP,Diesel,166.72092012299984
303,2019,16,reg1,Diesel_PP,Diesel,166.72092012299984
304,2019,17,reg1,Diesel_PP,Diesel,166.72092012299984
305,2019,18,reg1,Diesel_PP,Diesel,166.72092012299984
306,2019,19,reg1,Diesel_PP,Diesel,166.72092012299984
307,2019,20,reg1,Diesel_PP,Diesel,166.72092012299984
308,2019,21,reg1,Diesel_PP,Diesel,166.72092012299984
309,2019,22,reg1,Diesel_PP,Diesel,166.72092012299984
310,2019,23,reg1,Diesel_PP,Diesel,166.72092012299984
311,2019,24,reg1,Diesel_PP,Diesel,166.72092012299984
312,2020,1,reg1,Diesel_PP,Diesel,166.72092012299984
313,2020,2,reg1,Diesel_PP,Diesel,166.72092012299984
314,2020,3,reg1,Diesel_PP,Diesel,166.72092012299984
315,2020,4,reg1,Diesel_PP,Diesel,166.72092012299984
316,2020,5,reg1,Diesel_PP,Diesel,166.72092012299984
317,2020,6,reg1,Diesel_PP,Diesel,166.72092012299984
318,2020,7,reg1,Diesel_PP,Diesel,166.72092012299984
319,2020,8,reg1,Diesel_PP,Diesel,166.72092012299984
320,2020,9,reg1,Diesel_PP,Diesel,166.72092012299984
321,2020,10,reg1,Diesel_PP,Diesel,166.72092012299984
322,2020,11,reg1,Diesel_PP,Diesel,166.72092012299984
323,2020,12,reg1,Diesel_PP,Diesel,166.72092012299984
324,2020,13,reg1,Diesel_PP,Diesel,166.72092012299984
325,2020,14,reg1,Diesel_PP,Diesel,166.72092012299984
326,2020,15,reg1,Diesel_PP,Diesel,166.72092012299984
327,2020,16,reg1,Diesel_PP,Diesel,166.72092012299984
328,2020,17,reg1,Diesel_PP,Diesel,166.72092012299984
329,2020,18,reg1,Diesel_PP,Diesel,166.72092012299984
330,2020,19,reg1,Diesel_PP,Diesel,166.72092012299984
331,2020,20,reg1,Diesel_PP,Diesel,166.72092012299984
332,2020,21,reg1,Diesel_PP,Diesel,166.72092012299984
333,2020,22,reg1,Diesel_PP,Diesel,166.72092012299984
334,2020,23,reg1,Diesel_PP,Diesel,166.72092012299984
335,2020,24,reg1,Diesel_PP,Diesel,166.72092012299984
336,2021,1,reg1,Diesel_PP,Diesel,166.72092012299984
337,2021,2,reg1,Diesel_PP,Diesel,166.72092012299984
338,2021,3,reg1,Diesel_PP,Diesel,166.72092012299984
339,2021,4,reg1,Diesel_PP,Diesel,166.72092012299984
340,2021,5,reg1,Diesel_PP,Diesel,166.72092012299984
341,2021,6,reg1,Diesel_PP,Diesel,166.72092012299984
342,2021,7,reg1,Diesel_PP,Diesel,166.72092012299984
343,2021,8,reg1,Diesel_PP,Diesel,166.72092012299984
344,2021,9,reg1,Diesel_PP,Diesel,166.72092012299984
345,2021,10,reg1,Diesel_PP,Diesel,166.72092012299984
346,2021,11,reg1,Diesel_PP,Diesel,166.72092012299984
347,2021,12,reg1,Diesel_PP,Diesel,166.72092012299984
348,2021,13,reg1,Diesel_PP,Diesel,166.72092012299984
349,2021,14,reg1,Diesel_PP,Diesel,166.72092012299984
350,2021,15,reg1,Diesel_PP,Diesel,166.72092012299984
351,2021,16,reg1,Diesel_PP,Diesel,166.72092012299984
352,2021,17,reg1,Diesel_PP,Diesel,166.72092012299984
353,2021,18,reg1,Diesel_PP,Diesel,166.72092012299984
354,2021,19,reg1,Diesel_PP,Diesel,166.72092012299984
355,2021,20,reg1,Diesel_PP,Diesel,166.72092012299984
356,2021,21,reg1,Diesel_PP,Diesel,166.72092012299984
357,2021,22,reg1,Diesel_PP,Diesel,166.72092012299984
358,2021,23,reg1,Diesel_PP,Diesel,166.72092012299984
359,2021,24,reg1,Diesel_PP,Diesel,166.72092012299984
360,2022,1,reg1,Diesel_PP,Diesel,166.72092012299984
361,2022,2,reg1,Diesel_PP,Diesel,166.72092012299984
362,2022,3,reg1,Diesel_PP,Diesel,166.72092012299984
363,2022,4,reg1,Diesel_PP,Diesel,166.72092012299984
364,2022,5,reg1,Diesel_PP,Diesel,166.72092012299984
365,2022,6,reg1,Diesel_PP,Diesel,166.72092012299984
366,2022,7,reg1,Diesel_PP,Diesel,166.72092012299984
367,2022,8,reg1,Diesel_PP,Diesel,166.72092012299984
368,2022,9,reg1,Diesel_PP,Diesel,166.72092012299984
369,2022,10,reg1,Diesel_PP,Diesel,166.72092012299984
370,2022,11,reg1,Diesel_PP,Diesel,166.72092012299984
371,2022,12,reg1,Diesel_PP,Diesel,166.72092012299984
372,2022,13,reg1,Diesel_PP,Diesel,166.72092012299984
373,2022,14,reg1,Diesel_PP,Diesel,166.72092012299984
374,2022,15,reg1,Diesel_PP,Diesel,166.72092012299984
375,2022,16,reg1,Diesel_PP,Diesel,166.72092012299984
376,2022,17,reg1,Diesel_PP,Diesel,166.72092012299984
377,2022,18,reg1,Diesel_PP,Diesel,166.72092012299984
378,2022,19,reg1,Diesel_PP,Diesel,166.72092012299984
379,2022,20,reg1,Diesel_PP,Diesel,166.72092012299984
380,2022,21,reg1,Diesel_PP,Diesel,166.72092012299984
381,2022,22,reg1,Diesel_PP,Diesel,166.72092012299984
382,2022,23,reg1,Diesel_PP,Diesel,166.72092012299984
383,2022,24,reg1,Diesel_PP,Diesel,166.72092012299984
384,2023,1,reg1,Diesel_PP,Diesel,166.72092012299984
385,2023,2,reg1,Diesel_PP,Diesel,166.72092012299984
386,2023,3,reg1,Diesel_PP,Diesel,166.72092012299984
387,2023,4,reg1,Diesel_PP,Diesel,166.72092012299984
388,2023,5,reg1,Diesel_PP,Diesel,166.72092012299984
389,2023,6,reg1,Diesel_PP,Diesel,166.72092012299984
390,2023,7,reg1,Diesel_PP,Diesel,166.72092012299984
391,2023,8,reg1,Diesel_PP,Diesel,166.72092012299984
392,2023,9,reg1,Diesel_PP,Diesel,166.72092012299984
393,2023,10,reg1,Diesel_PP,Diesel,166.72092012299984
394,2023,11,reg1,Diesel_PP,Diesel,166.72092012299984
395,2023,12,reg1,Diesel_PP,Diesel,166.72092012299984
396,2023,13,reg1,Diesel_PP,Diesel,166.72092012299984
397,2023,14,reg1,Diesel_PP,Diesel,166.72092012299984
398,2023,15,reg1,Diesel_PP,Diesel,166.72092012299984
399,2023,16,reg1,Diesel_PP,Diesel,166.72092012299984
400,2023,17,reg1,Diesel_PP,Diesel,166.72092012299984
401,2023,18,reg1,Diesel_PP,Diesel,166.72092012299984
402,2023,19,reg1,Diesel_PP,Diesel,166.72092012299984
403,2023,20,reg1,Diesel_PP,Diesel,166.72092012299984
404,2023,21,reg1,Diesel_PP,Diesel,166.72092012299984
405,2023,22,reg1,Diesel_PP,Diesel,166.72092012299984
406,2023,23,reg1,Diesel_PP,Diesel,166.72092012299984
407,2023,24,reg1,Diesel_PP,Diesel,166.72092012299984
408,2024,1,reg1,Diesel_PP,Diesel,0.0
409,2024,2,reg1,Diesel_PP,Diesel,0.0
410,2024,3,reg1,Diesel_PP,Diesel,0.0
411,2024,4,reg1,Diesel_PP,Diesel,0.0
412,2024,5,reg1,Diesel_PP,Diesel,0.0
413,2024,6,reg1,Diesel_PP,Diesel,0.0
414,2024,7,reg1,Diesel_PP,Diesel,0.0
415,2024,8,reg1,Diesel_PP,Diesel,151.02508603928425
416,2024,9,reg1,Diesel_PP,Diesel,0.0
417,2024,10,reg1,Diesel_PP,Diesel,0.0
418,2024,11,reg1,Diesel_PP,Diesel,0.0
419,2024,12,reg1,Diesel_PP,Diesel,0.0
420,2024,13,reg1,Diesel_PP,Diesel,0.0
421,2024,14,reg1,Diesel_PP,Diesel,0.0
422,2024,15,reg1,Diesel_PP,Diesel,0.0
423,2024,16,reg1,Diesel_PP,Diesel,0.0
424,2024,17,reg1,Diesel_PP,Diesel,0.0
425,2024,18,reg1,Diesel_PP,Diesel,0.0
426,2024,19,reg1,Diesel_PP,Diesel,166.72092012299984
427,2024,20,reg1,Diesel_PP,Diesel,166.72092012299984
428,2024,21,reg1,Diesel_PP,Diesel,166.72092012299984
429,2024,22,reg1,Diesel_PP,Diesel,0.0
430,2024,23,reg1,Diesel_PP,Diesel,0.0
431,2024,24,reg1,Diesel_PP,Diesel,0.0
432,2025,1,reg1,Diesel_PP,Diesel,0.0
433,2025,2,reg1,Diesel_PP,Diesel,0.0
434,2025,3,reg1,Diesel_PP,Diesel,0.0
435,2025,4,reg1,Diesel_PP,Diesel,0.0
436,2025,5,reg1,Diesel_PP,Diesel,0.0
437,2025,6,reg1,Diesel_PP,Diesel,0.0
438,2025,7,reg1,Diesel_PP,Diesel,0.0
439,2025,8,reg1,Diesel_PP,Diesel,0.0
440,2025,9,reg1,Diesel_PP,Diesel,0.0
441,2025,10,reg1,Diesel_PP,Diesel,0.0
442,2025,11,reg1,Diesel_PP,Diesel,0.0
443,2025,12,reg1,Diesel_PP,Diesel,0.0
444,2025,13,reg1,Diesel_PP,Diesel,0.0
445,2025,14,reg1,Diesel_PP,Diesel,0.0
446,2025,15,reg1,Diesel_PP,Diesel,0.0
447,2025,16,reg1,Diesel_PP,Diesel,0.0
448,2025,17,reg1,Diesel_PP,Diesel,0.0
449,2025,18,reg1,Diesel_PP,Diesel,0.0
450,2025,19,reg1,Diesel_PP,Diesel,0.0
451,2025,20,reg1,Diesel_PP,Diesel,166.72092012299984
452,2025,21,reg1,Diesel_PP,Diesel,0.0
453,2025,22,reg1,Diesel_PP,Diesel,0.0
454,2025,23,reg1,Diesel_PP,Diesel,0.0
455,2025,24,reg1,Diesel_PP,Diesel,0.0
456,2026,1,reg1,Diesel_PP,Diesel,0.0
457,2026,2,reg1,Diesel_PP,Diesel,0.0
458,2026,3,reg1,Diesel_PP,Diesel,0.0
459,2026,4,reg1,Diesel_PP,Diesel,0.0
460,2026,5,reg1,Diesel_PP,Diesel,0.0
461,2026,6,reg1,Diesel_PP,Diesel,0.0
462,2026,7,reg1,Diesel_PP,Diesel,0.0
463,2026,8,reg1,Diesel_PP,Diesel,0.0
464,2026,9,reg1,Diesel_PP,Diesel,0.0
465,2026,10,reg1,Diesel_PP,Diesel,0.0
466,2026,11,reg1,Diesel_PP,Diesel,0.0
467,2026,12,reg1,Diesel_PP,Diesel,0.0
468,2026,13,reg1,Diesel_PP,Diesel,0.0
469,2026,14,reg1,Diesel_PP,Diesel,0.0
470,2026,15,reg1,Diesel_PP,Diesel,0.0
